element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Al,2,"=""""","=""836.296""","=""""","=""1.87e+05""",C+,"=""121483.50""","=""133437.71""","=""3s.4d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""836.3251""","=""836.325""","=""5""","=""6.64e+06""",B+,"=""121483.92""","=""133437.71""","=""3s.4d""","=""3D""","=""2""","=""3s.5f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""L4575""",
Al,2,"=""836.3469""","=""836.348""","=""50""","=""3.58e+07""",A,"=""121484.252""","=""133437.71""","=""3s.4d""","=""3D""","=""1""","=""3s.5f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
Al,3,"=""""","=""849.653""","=""""","=""1.80e+06""",A,"=""201971.16""","=""213737.44""","=""2p6.6f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",8,6,,"=""c32""","=""""",
Al,3,"=""""","=""849.653""","=""""","=""1.89e+06""",A,"=""201971.16""","=""213737.44""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",6,4,,"=""c32""","=""""",
Al,3,"=""""","=""849.653""","=""""","=""8.99e+04""",A,"=""201971.16""","=""213737.44""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",6,6,,"=""c32""","=""""",
Al,2,"=""864.0705""","=""864.070""","=""100""","=""3.00e+07""",A+,"=""95350.60""","=""106920.56""","=""3s.4s""","=""1S""","=""0""","=""3s.4p""","=""1P*""","=""1""",1,3,,"=""c47,u24""","=""L4575""",
Al,2,"=""867.121""","=""867.110""","=""15hfs""","=""5.52e+06""",C+,"=""133437.71""","=""144967.1""","=""3s.5f""","=""3F*""","=""2""","=""3s.8g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""L3515c150""",
Al,2,"=""""","=""867.514""","=""""","=""4.83e+05""",C,"=""133443.08""","=""144967.1""","=""3s.5f""","=""3F*""","=""3""","=""3s.8g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""867.514""","=""""","=""5.62e+06""",C+,"=""133443.08""","=""144967.1""","=""3s.5f""","=""3F*""","=""3""","=""3s.8g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""868.041""","=""""","=""7.34e+03""",E,"=""133450.07""","=""144967.1""","=""3s.5f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""868.041""","=""""","=""3.75e+05""",C,"=""133450.07""","=""144967.1""","=""3s.5f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""868.041""","=""""","=""5.99e+06""",B,"=""133450.07""","=""144967.1""","=""3s.5f""","=""3F*""","=""4""","=""3s.8g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,3,"=""""","=""869.367""","=""""","=""5.66e+06""",A+,"=""189876.10""","=""201375.56""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""3/2""",6,4,,"=""c32""","=""""",
Al,3,"=""869.398""","=""869.394""","=""4d*""","=""2.69e+05""",A,"=""189876.10""","=""201375.20""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""5/2""",6,6,,"=""c32""","=""L277""",
Al,3,"=""869.398""","=""869.419""","=""4d*""","=""5.39e+06""",A+,"=""189876.42""","=""201375.20""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.6d""","=""2D""","=""5/2""",8,6,,"=""c32""","=""L277""",
Al,1,"=""877.2866""","=""877.2871""","=""13""","=""6.47e+06""",B+,"=""32435.453""","=""43831.101""","=""3s2.3d""","=""2D""","=""3/2""","=""3s2.5f""","=""2F*""","=""5/2""",4,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""877.3896""","=""877.3902""","=""14*""","=""6.95e+06""",B+,"=""32436.796""","=""43831.105""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""7/2""",6,8,,"=""u36,LS""","=""L4737""",
Al,1,"=""877.3896""","=""877.3905""","=""14*""","=""4.62e+05""",C+,"=""32436.796""","=""43831.101""","=""3s2.3d""","=""2D""","=""5/2""","=""3s2.5f""","=""2F*""","=""5/2""",6,6,,"=""u36,LS""","=""L4737""",
Al,2,"=""""","=""880.303""","=""""","=""1.65e+06""",C,"=""134919.40""","=""146276.0""","=""3s.6p""","=""1P*""","=""1""","=""3s.9d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
Al,1,"=""882.8909""","=""882.8903""","=""8""","=""6.72e+05""",C,"=""32949.807""","=""44273.133""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.7s""","=""2S""","=""1/2""",2,2,,"=""u36,LS""","=""L4737""",
Al,1,"=""884.1277""","=""884.1265""","=""10""","=""1.34e+06""",C,"=""32965.639""","=""44273.133""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.7s""","=""2S""","=""1/2""",4,2,,"=""u36,LS""","=""L4737""",
Al,1,"=""891.2900""","=""891.2918""","=""7""","=""2.28e+05""",C+,"=""32949.807""","=""44166.398""","=""3s2.4p""","=""2P*""","=""1/2""","=""3s2.5d""","=""2D""","=""3/2""",2,4,,"=""u36,LS""","=""L4737""",
Al,2,"=""""","=""892.234""","=""""","=""6.16e+02""",E,"=""133437.71""","=""144642.45""","=""3s.5f""","=""3F*""","=""2""","=""3s.8d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""892.256""","=""""","=""3.07e+04""",E,"=""133437.71""","=""144642.18""","=""3s.5f""","=""3F*""","=""2""","=""3s.8d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""892.270""","=""""","=""2.75e+05""",D,"=""133437.71""","=""144642.0""","=""3s.5f""","=""3F*""","=""2""","=""3s.8d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,1,"=""892.3555""","=""892.3565""","=""9""","=""2.73e+05""",C+,"=""32965.639""","=""44168.847""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.5d""","=""2D""","=""5/2""",4,6,,"=""u36,LS""","=""L4737""",
Al,1,"=""892.5504""","=""892.5516""","=""4""","=""4.54e+04""",C,"=""32965.639""","=""44166.398""","=""3s2.4p""","=""2P*""","=""3/2""","=""3s2.5d""","=""2D""","=""3/2""",4,4,,"=""u36,LS""","=""L4737""",
Al,2,"=""""","=""892.662""","=""""","=""2.19e+04""",E,"=""133443.08""","=""144642.45""","=""3s.5f""","=""3F*""","=""3""","=""3s.8d""","=""3D""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""892.684""","=""""","=""2.45e+05""",D,"=""133443.08""","=""144642.18""","=""3s.5f""","=""3F*""","=""3""","=""3s.8d""","=""3D""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""893.220""","=""""","=""2.52e+05""",C,"=""133450.07""","=""144642.45""","=""3s.5f""","=""3F*""","=""4""","=""3s.8d""","=""3D""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""894.512""","=""""","=""5.58e+05""",E,"=""135012.285""","=""146188.5""","=""3s.6p""","=""3P*""","=""0""","=""3s.9d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""894.785""","=""""","=""4.18e+05""",E,"=""135015.701""","=""146188.5""","=""3s.6p""","=""3P*""","=""1""","=""3s.9d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""894.785""","=""""","=""7.54e+05""",D,"=""135015.701""","=""146188.5""","=""3s.6p""","=""3P*""","=""1""","=""3s.9d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""895.268""","=""""","=""1.00e+06""",C,"=""135022.127""","=""146188.9""","=""3s.6p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""895.300""","=""""","=""2.79e+04""",E,"=""135022.127""","=""146188.5""","=""3s.6p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""895.300""","=""""","=""2.50e+05""",E,"=""135022.127""","=""146188.5""","=""3s.6p""","=""3P*""","=""2""","=""3s.9d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""919.873""","=""""","=""3.42e+06""",C+,"=""133916.368""","=""144784.45""","=""3s.5d""","=""1D""","=""2""","=""3s.8f""","=""1F*""","=""3""",5,7,,"=""T6298c4""","=""""",
Al,2,"=""""","=""928.663""","=""""","=""6.46e+07""",A,"=""123418.48""","=""134183.7""","=""3s.4f""","=""3F*""","=""2""","=""3s.5g""","=""3G""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""928.833""","=""""","=""5.66e+06""",B+,"=""123420.45""","=""134183.7""","=""3s.4f""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""928.833""","=""""","=""6.61e+07""",A,"=""123420.45""","=""134183.7""","=""3s.4f""","=""3F*""","=""3""","=""3s.5g""","=""3G""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""929.084""","=""""","=""8.62e+04""",C+,"=""123423.36""","=""134183.7""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""3""",9,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""929.084""","=""""","=""4.40e+06""",B+,"=""123423.36""","=""134183.7""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""4""",9,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""929.084""","=""""","=""7.01e+07""",A,"=""123423.36""","=""134183.7""","=""3s.4f""","=""3F*""","=""4""","=""3s.5g""","=""3G""","=""5""",9,11,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""933.172""","=""""","=""7.15e+07""",A,"=""123470.5""","=""134183.7""","=""3s.4f""","=""1F*""","=""3""","=""3s.5g""","=""1G""","=""4""",7,9,,"=""T6298c4""","=""""",
Al,2,"=""""","=""955.682""","=""""","=""1.91e+06""",C+,"=""132822.89""","=""143283.75""","=""3s.5d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""4""",7,9,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""956.670""","=""""","=""1.69e+06""",C+,"=""132822.80""","=""143272.86""","=""3s.5d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""956.678""","=""""","=""2.12e+05""",D,"=""132822.89""","=""143272.86""","=""3s.5d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""3""",7,7,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""957.054""","=""""","=""3.87e+05""",B,"=""123470.5""","=""133916.368""","=""3s.4f""","=""1F*""","=""3""","=""3s.5d""","=""1D""","=""2""",7,5,,"=""T6533""","=""""",
Al,3,"=""957.152""","=""957.153""","=""8""","=""5.82e+07""",A+,"=""178433.43""","=""188878.22""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",2,4,,"=""c32""","=""L277""",
Al,2,"=""""","=""957.314""","=""""","=""2.96e+05""",D,"=""132822.80""","=""143265.83""","=""3s.5d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""957.322""","=""""","=""8.36e+03""",E,"=""132822.89""","=""143265.83""","=""3s.5d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
Al,2,"=""""","=""957.328""","=""""","=""1.60e+06""",C+,"=""132822.95""","=""143265.83""","=""3s.5d""","=""3D""","=""1""","=""3s.7f""","=""3F*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
Al,3,"=""""","=""960.545""","=""""","=""1.16e+07""",A+,"=""178470.32""","=""188878.22""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""3/2""",4,4,,"=""c32""","=""""",
Al,3,"=""960.599""","=""960.605""","=""9""","=""6.94e+07""",A+,"=""178470.32""","=""188877.57""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""5/2""",4,6,,"=""c32""","=""L277""",
Al,2,"=""""","=""981.801""","=""""","=""4.38e+05""",C,"=""132778.633""","=""142961.20""","=""3s.6s""","=""1S""","=""0""","=""3s.8p""","=""1P*""","=""1""",1,3,,"=""T6298c4""","=""""",
Al,2,"=""""","=""987.357""","=""""","=""2.01e+06""",B,"=""124794.13""","=""134919.40""","=""3s.4d""","=""1D""","=""2""","=""3s.6p""","=""1P*""","=""1""",5,3,,"=""T6533""","=""""",
Al,2,"=""""","=""1007.635""","=""""","=""1.36e+07""",A,"=""95549.42""","=""105470.93""","=""3s.3d""","=""3D""","=""3""","=""3s.4p""","=""3P*""","=""2""",7,5,,"=""c47""","=""""",
Al,2,"=""""","=""1007.746""","=""""","=""2.43e+06""",A,"=""95550.51""","=""105470.93""","=""3s.3d""","=""3D""","=""2""","=""3s.4p""","=""3P*""","=""2""",5,5,,"=""c47""","=""""",
Al,2,"=""""","=""1007.840""","=""""","=""1.62e+05""",B+,"=""95551.44""","=""105470.93""","=""3s.3d""","=""3D""","=""1""","=""3s.4p""","=""3P*""","=""2""",3,5,,"=""c47""","=""""",
Al,2,"=""""","=""1010.744""","=""""","=""1.21e+07""",A,"=""95550.51""","=""105441.50""","=""3s.3d""","=""3D""","=""2""","=""3s.4p""","=""3P*""","=""1""",5,3,,"=""c47""","=""""",
Al,2,"=""""","=""1010.839""","=""""","=""4.02e+06""",A,"=""95551.44""","=""105441.50""","=""3s.3d""","=""3D""","=""1""","=""3s.4p""","=""3P*""","=""1""",3,3,,"=""c47""","=""""",
Al,2,"=""""","=""1012.270""","=""""","=""1.60e+07""",A,"=""95551.44""","=""105427.52""","=""3s.3d""","=""3D""","=""1""","=""3s.4p""","=""3P*""","=""0""",3,1,,"=""c47""","=""""",
Al,2,"=""""","=""1013.630""","=""""","=""2.63e+06""",C+,"=""134919.40""","=""144782.23""","=""3s.6p""","=""1P*""","=""1""","=""3s.8d""","=""1D""","=""2""",3,5,,"=""T6298c4""","=""""",
