element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Mo,1,"=""706.3345""","=""""","=""706.3347+""","=""13""","=""2.53e+05""",B+,"=""20280.968""","=""34434.660""","=""4d5.(4D).5s""","=""b 5D""","=""2""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""708.1181""","=""""","=""708.1183+""","=""13""","=""4.3e+05""",B+,"=""20130.313""","=""34248.354""","=""4d5.(4D).5s""","=""b 5D""","=""1""","=""4d4.5s.(6D).5p""","=""z 5F*""","=""1""",3,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""713.4068""","=""""","=""713.4066+""","=""27""","=""1.41e+05""",C+,"=""11858.498""","=""25871.887""","=""4d4.5s2""","=""a 5D""","=""3""","=""4d5.(6S).5p""","=""z 7P*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""715.4106""","=""""","=""715.4103+""","=""283""","=""6.e+05""",D,"=""12346.280""","=""26320.420""","=""4d4.5s2""","=""a 5D""","=""4""","=""4d5.(6S).5p""","=""z 7P*""","=""4""",9,9,,"=""T5293""","=""L10250""",
Mo,1,"=""724.5848""","=""""","=""724.5846+""","=""40""","=""1.11e+06""",B+,"=""20157.802""","=""33955.010""","=""4d5.(4D).5s""","=""b 5D""","=""4""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""726.7624""","=""""","=""726.7622+""","=""22""","=""1.25e+05""",C+,"=""11858.498""","=""25614.367""","=""4d4.5s2""","=""a 5D""","=""3""","=""4d5.(6S).5p""","=""z 7P*""","=""2""",7,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""730.0188""","=""""","=""730.0185+""","=""17""","=""6.3e+05""",B,"=""25905.490""","=""39600.000""","=""4d5.(4F).5s""","=""a 5F""","=""5""","=""4d5.(4G).5p""","=""z 5G*""","=""6""",11,13,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""734.8482""","=""""","=""734.8483+""","=""13""","=""1.43e+05""",B+,"=""20350.507""","=""33955.010""","=""4d5.(4D).5s""","=""b 5D""","=""3""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""736.1633""","=""""","=""736.1633+""","=""13""","=""6.7e+05""",B,"=""27383.838""","=""40964.040""","=""4d4.5s2""","=""b 3G""","=""3""","=""4d4.5s.(4D).5p""","=""z 3D*""","=""3""",7,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""739.1349""","=""""","=""739.1348+""","=""40""","=""3.3e+05""",C+,"=""12346.280""","=""25871.887""","=""4d4.5s2""","=""a 5D""","=""4""","=""4d5.(6S).5p""","=""z 7P*""","=""3""",9,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""743.4088""","=""""","=""743.4088+""","=""10""","=""2.9e+05""",B,"=""25997.337""","=""39445.182""","=""4d5.(4F).5s""","=""a 5F""","=""4""","=""4d5.(4G).5p""","=""z 5G*""","=""5""",9,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""744.7361""","=""""","=""744.7364+""","=""13""","=""3.5e+06""",B,"=""31533.206""","=""44957.079""","=""4d4.5s.(6D).5p""","=""y 7P*""","=""3""","=""4d5.(6S).5d""","=""e 7D""","=""4""",7,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""757.2637""","=""""","=""757.2635+""","=""11""","=""6.3e+05""",B+,"=""26758.660""","=""39960.469""","=""4d5.(2D).5s""","=""b 3D""","=""2""","=""4d4.5s.(4D).5p""","=""x 5P*""","=""3""",5,7,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""759.5126""","=""""","=""759.5129+""","=""11h""","=""3.4e+05""",B,"=""25820.622""","=""38983.332""","=""4d6""","=""c 5D""","=""1""","=""4d5.(4G).5p""","=""z 5G*""","=""2""",3,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""760.1825""","=""""","=""760.1826+""","=""11""","=""6.3e+05""",B,"=""27415.053""","=""40566.167""","=""4d5.(4P).5s""","=""b 3P""","=""2""","=""4d4.5s.(4D).5p""","=""z 3D*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""765.6629""","=""""","=""765.6627+""","=""17h""","=""6.4e+06""",B,"=""31913.171""","=""44970.159""","=""4d4.5s.(6D).5p""","=""y 7P*""","=""4""","=""4d5.(6S).5d""","=""e 7D""","=""5""",9,11,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""767.9520""","=""""","=""767.9522+""","=""13""","=""2.47e+05""",B+,"=""20280.968""","=""33299.029""","=""4d5.(4D).5s""","=""b 5D""","=""2""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""772.0763""","=""""","=""772.0764+""","=""27""","=""6.4e+05""",B+,"=""20350.507""","=""33299.029""","=""4d5.(4D).5s""","=""b 5D""","=""3""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""2""",7,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""782.9665""","=""""","=""782.9663+""","=""17""","=""4.4e+05""",B+,"=""20130.313""","=""32898.742""","=""4d5.(4D).5s""","=""b 5D""","=""1""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""1""",3,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""785.4465""","=""""","=""785.4464+""","=""15""","=""8.8e+05""",B,"=""27093.242""","=""39821.354""","=""4d5.(2F).5s""","=""b 3F""","=""2""","=""4d4.5s.(4D).5p""","=""z 3P*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""792.3148""","=""""","=""792.3149+""","=""11""","=""3.8e+05""",B+,"=""20280.968""","=""32898.742""","=""4d5.(4D).5s""","=""b 5D""","=""2""","=""4d4.5s.(6D).5p""","=""y 5P*""","=""1""",5,3,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""798.6597""","=""""","=""798.6593+""","=""15""","=""5.7e+05""",B,"=""25905.490""","=""38423.030""","=""4d5.(4F).5s""","=""a 5F""","=""5""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""4""",11,9,,"=""T5293""","=""L10250,L3475""",
Mo,1,"=""848.3346""","=""""","=""848.3344+""","=""45h""","=""2.58e+05""",B,"=""25794.608""","=""37579.174""","=""4d6""","=""c 5D""","=""2""","=""4d4.5s.(6D).5p""","=""z 5D*""","=""2""",5,5,,"=""T5293""","=""L10250,L3475""",
