element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Mn,2,"=""260.8446""","=""0.0018""","=""260.8428""","=""0.0005""","=""80*""","=""7.e+07""",D,"=""43537.186""","=""81863.01""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d5.(4F).4p""","=""y 5G*""","=""4""",9,9,,"=""c88""","=""L562""",
Mn,2,"=""260.8814""","=""0.0006""","=""260.8809""","=""0.0003""","=""100""","=""1.0e+08""",D,"=""43339.452""","=""81659.67""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(2D).4p""","=""x 3D*""","=""3""",5,7,,"=""c88""","=""L562""",
Mn,2,"=""260.9558""","=""0.0006""","=""260.95583""","=""0.00020""","=""100""","=""1.3e+08""",C,"=""44521.54""","=""82830.76""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(a 2F).4p""","=""w 3F*""","=""4""",9,9,,"=""c88""","=""L562""",
Mn,2,"=""261.0200""","=""0.0006""","=""261.0202""","=""0.0003""","=""10000""","=""3.0e+08""",C,"=""27547.26""","=""65847.03""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""z 5H*""","=""7""",13,15,,"=""c88""","=""L562""",
Mn,2,"=""261.0582""","=""0.0006""","=""261.0566""","=""0.0003""","=""60""","=""1.4e+08""",D,"=""47073.64""","=""85368.07""","=""3d5.(2F).4s""","=""a 1F""","=""3""","=""3d5.(a 2F).4p""","=""y 1D*""","=""2""",7,5,,"=""c88""","=""L562""",
Mn,2,"=""261.0852""","=""0.0006""","=""261.08486""","=""0.00020""","=""60""","=""1.0e+08""",D,"=""49427.371""","=""87717.66""","=""3d5.(2G).4s""","=""c 3G""","=""4""","=""3d5.(a 2G).4p""","=""u 3F*""","=""3""",9,7,,"=""c88""","=""L562""",
Mn,2,"=""261.263""","=""0.0015""","=""261.2624""","=""0.0003""","=""60""","=""9.e+07""",D,"=""43395.395""","=""81659.67""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(2D).4p""","=""x 3D*""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""261.6521""","=""0.0018""","=""261.6528""","=""0.0003""","=""100*""","=""1.14e+08""",C,"=""51553.11""","=""89760.29""","=""3d5.(2H).4s""","=""a 1H""","=""5""","=""3d5.(2H).4p""","=""x 1H*""","=""5""",11,11,,"=""c88""","=""L562""",
Mn,2,"=""261.8148""","=""0.0006""","=""261.8146""","=""0.0003""","=""5000""","=""2.9e+08""",C,"=""27571.25""","=""65754.82""","=""3d5.(4G).4s""","=""a 5G""","=""5""","=""3d5.(4G).4p""","=""z 5H*""","=""6""",11,13,,"=""c88""","=""L562""",
Mn,2,"=""261.8920""","=""0.0006""","=""261.89198""","=""0.00014""","=""40""","=""1.5e+08""",D,"=""44745.501""","=""82917.79""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(a 2F).4p""","=""w 3F*""","=""2""",5,5,,"=""c88""","=""L562""",
Mn,2,"=""261.9003""","=""0.0006""","=""261.90035""","=""0.00021""","=""40""","=""2.1e+08""",D,"=""44899.851""","=""83070.92""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",7,5,,"=""c88""","=""L562""",
Mn,2,"=""261.9311""","=""0.0006""","=""261.9297""","=""0.0005""","=""40""","=""1.4e+08""",C,"=""43696.217""","=""81863.01""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(4F).4p""","=""y 5G*""","=""4""",7,9,,"=""c88""","=""L562""",
Mn,2,"=""262.310""","=""0.0015""","=""262.3105""","=""0.0003""","=""5""","=""1.3e+06""",C,"=""27547.26""","=""65658.65""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""z 5H*""","=""5""",13,11,,"=""T7259""","=""L562""",
Mn,2,"=""262.4761""","=""0.0006""","=""262.47572""","=""0.00021""","=""40""","=""1.16e+07""",B,"=""27571.25""","=""65658.65""","=""3d5.(4G).4s""","=""a 5G""","=""5""","=""3d5.(4G).4p""","=""z 5H*""","=""5""",11,11,,"=""T7259""","=""L562""",
Mn,2,"=""262.4956""","=""0.0006""","=""262.49562""","=""0.00021""","=""10""","=""6.e+07""",D,"=""43696.217""","=""81780.73""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(4F).4p""","=""y 5G*""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""262.5606""","=""0.0006""","=""262.56080""","=""0.00021""","=""3000""","=""2.6e+08""",B,"=""27583.59""","=""65658.65""","=""3d5.(4G).4s""","=""a 5G""","=""4""","=""3d5.(4G).4p""","=""z 5H*""","=""5""",9,11,,"=""T7259""","=""L562""",
Mn,2,"=""262.6468""","=""0.0018""","=""262.6464""","=""0.0003""","=""60D?""","=""1.4e+08""",C,"=""49517.69""","=""87580.34""","=""3d5.(2G).4s""","=""c 3G""","=""5""","=""3d5.(a 2G).4p""","=""u 3F*""","=""4""",11,9,,"=""c88""","=""L562""",
Mn,2,"=""262.7058""","=""0.0006""","=""262.70557""","=""0.00021""","=""40""","=""8.e+07""",D,"=""44139.031""","=""82193.11""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d5.(4F).4p""","=""y 5G*""","=""2""",3,5,,"=""c88""","=""L562""",
Mn,2,"=""262.8293""","=""0.0006""","=""262.82879""","=""0.00014""","=""80""","=""1.8e+08""",C,"=""44899.851""","=""82936.09""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""262.8505""","=""0.0006""","=""262.8506""","=""0.0006""","=""30""","=""2.6e+08""",C,"=""65567.061""","=""103600.14""","=""3d5.(2D).4s""","=""c 1D""","=""2""","=""3d5.(b 2D).4p""","=""w 1D*""","=""2""",5,5,,"=""c88""","=""L562""",
Mn,2,"=""262.8768""","=""0.0006""","=""262.87669""","=""0.00021""","=""30""","=""1.3e+08""",D,"=""44745.501""","=""82774.81""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(4F).4p""","=""x 5D*""","=""1""",5,3,,"=""c88""","=""L562""",
Mn,2,"=""263.2006""","=""0.0018""","=""263.1972""","=""0.0003""","=""200*""","=""1.8e+08""",D,"=""43339.452""","=""81322.46""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(a 2D).4p""","=""x 3P*""","=""1""",5,3,,"=""c88""","=""L562""",
Mn,2,"=""263.2354""","=""0.0006""","=""263.23533""","=""0.00021""","=""2000""","=""2.7e+08""",C,"=""27588.53""","=""65566.03""","=""3d5.(4G).4s""","=""a 5G""","=""3""","=""3d5.(4G).4p""","=""z 5H*""","=""4""",7,9,,"=""c88""","=""L562""",
Mn,2,"=""263.243""","=""""","=""263.24287""","=""0.00008""","=""4:""","=""4.2e+05""",D+,"=""29889.534""","=""67865.945""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4G).4p""","=""z 3F*""","=""4""",7,9,,"=""T7259""","=""L18292""",
Mn,2,"=""263.5604""","=""0.0018""","=""263.55868""","=""0.00014""","=""*""","=""3.2e+07""",D,"=""44899.851""","=""82830.76""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(a 2F).4p""","=""w 3F*""","=""4""",7,9,,"=""c88""","=""L562""",
Mn,2,"=""263.5604""","=""0.0015""","=""263.56229""","=""0.00021""","=""*""","=""1.2e+08""",D,"=""43850.341""","=""81780.73""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4F).4p""","=""y 5G*""","=""3""",5,7,,"=""c88""","=""L562""",
Mn,2,"=""263.7889""","=""0.0006""","=""263.78783""","=""0.00021""","=""100""","=""2.2e+08""",C,"=""44521.54""","=""82419.50""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(a 2F).4p""","=""w 3D*""","=""3""",9,7,,"=""c88""","=""L562""",
Mn,2,"=""263.8173""","=""0.0006""","=""263.8171""","=""0.0003""","=""1000""","=""2.7e+08""",C,"=""27589.36""","=""65483.12""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d5.(4G).4p""","=""z 5H*""","=""3""",5,7,,"=""c88""","=""L562""",
Mn,2,"=""263.9849""","=""0.0006""","=""263.98473""","=""0.00014""","=""300""","=""1.9e+08""",C,"=""32787.90""","=""70657.595""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4D).4p""","=""y 5F*""","=""5""",9,11,,"=""c88""","=""L562""",
Mn,2,"=""264.2235""","=""0.0018""","=""264.22366""","=""0.00021""","=""40*""","=""3.9e+07""",D,"=""49882.208""","=""87717.66""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(a 2G).4p""","=""u 3F*""","=""3""",9,7,,"=""c88""","=""L562""",
Mn,2,"=""264.251""","=""0.0015""","=""264.25009""","=""0.00014""","=""10""","=""1.4e+05""",D,"=""38543.122""","=""76374.791""","=""3d5.(6S).4p""","=""z 7P*""","=""3""","=""3d5.(6S).5s""","=""e 5S""","=""2""",7,5,,"=""T7259""","=""L562""",
Mn,2,"=""264.2775""","=""0.0006""","=""264.27758""","=""0.00021""","=""40""","=""4.3e+07""",D,"=""49889.927""","=""87717.66""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d5.(a 2G).4p""","=""u 3F*""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""264.7624""","=""0.0006""","=""264.76261""","=""0.00014""","=""80""","=""6.1e+06""",D+,"=""32787.90""","=""70546.34""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",9,9,,"=""T7259""","=""L562""",
Mn,2,"=""264.8056""","=""0.0006""","=""264.80521""","=""0.00021""","=""80""","=""1.9e+08""",D,"=""43395.395""","=""81147.76""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(a 2D).4p""","=""x 3P*""","=""2""",7,5,,"=""c88""","=""L562""",
Mn,2,"=""264.8938""","=""0.0006""","=""264.89401""","=""0.00021""","=""100""","=""7.e+07""",D,"=""32787.90""","=""70527.61""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4G).4p""","=""z 3G*""","=""5""",9,11,,"=""c88""","=""L562""",
Mn,2,"=""265.1036""","=""0.0006""","=""265.10350""","=""0.00014""","=""80""","=""3.6e+07""",D,"=""32787.90""","=""70497.790""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4D).4p""","=""y 5F*""","=""4""",9,9,,"=""c88""","=""L562""",
Mn,2,"=""265.1868""","=""0.0006""","=""265.18619""","=""0.00021""","=""40""","=""6.e+07""",D,"=""49882.208""","=""87580.34""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(a 2G).4p""","=""u 3F*""","=""4""",9,9,,"=""c88""","=""L562""",
Mn,2,"=""265.2497""","=""0.0006""","=""265.24995""","=""0.00014""","=""200""","=""4.3e+07""",C+,"=""32857.27""","=""70546.34""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",7,9,,"=""T7259""","=""L562""",
Mn,2,"=""265.5820""","=""0.0006""","=""265.58082""","=""0.00014""","=""40""","=""8.e+07""",D,"=""44745.501""","=""82387.62""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(2F).4p""","=""y 3G*""","=""3""",5,7,,"=""c88""","=""L562""",
Mn,2,"=""265.5924""","=""0.0006""","=""265.59210""","=""0.00014""","=""300""","=""2.1e+08""",C,"=""32857.27""","=""70497.790""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4D).4p""","=""y 5F*""","=""4""",7,9,,"=""c88""","=""L562""",
Mn,2,"=""265.6170""","=""0.0006""","=""265.61730""","=""0.00021""","=""200""","=""2.0e+08""",D,"=""36274.62""","=""73911.57""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(4P).4p""","=""z 3S*""","=""1""",5,3,,"=""c88""","=""L562""",
Mn,2,"=""265.9090""","=""0.0006""","=""265.90889""","=""0.00021""","=""80""","=""6.e+07""",D,"=""44521.54""","=""82117.22""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4F).4p""","=""y 5G*""","=""5""",9,11,,"=""c88""","=""L562""",
Mn,2,"=""266.2538""","=""0.0006""","=""266.25416""","=""0.00021""","=""200""","=""9.e+07""",D,"=""36364.64""","=""73911.57""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(4P).4p""","=""z 3S*""","=""1""",3,3,,"=""c88""","=""L562""",
Mn,2,"=""266.6769""","=""0.0018""","=""266.6724""","=""0.0006""","=""300*""","=""2.6e+08""",C,"=""44315.26""","=""81803.31""","=""3d5.(2I).4s""","=""b 1I""","=""6""","=""3d5.(2I).4p""","=""z 1I*""","=""6""",13,13,,"=""c88""","=""L562""",
Mn,2,"=""266.6894""","=""0.0006""","=""266.68933""","=""0.00014""","=""50""","=""6.e+07""",D,"=""32857.27""","=""70342.936""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4D).4p""","=""y 5F*""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""266.7030""","=""0.0018""","=""266.70271""","=""0.00014""","=""300*""","=""1.8e+08""",C,"=""32859.15""","=""70342.936""","=""3d5.(4D).4s""","=""b 5D""","=""2""","=""3d5.(4D).4p""","=""y 5F*""","=""3""",5,7,,"=""c88""","=""L562""",
Mn,2,"=""267.1811""","=""0.0018""","=""267.1801""","=""0.0003""","=""80*""","=""7.e+07""",D,"=""48317.83""","=""85734.65""","=""3d5.(2H).4s""","=""b 3H""","=""4""","=""3d5.(2H).4p""","=""w 3G*""","=""3""",9,7,,"=""c88""","=""L562""",
Mn,2,"=""267.1811""","=""0.0018""","=""267.18185""","=""0.00021""","=""80*""","=""1.3e+08""",C,"=""52383.78""","=""89800.35""","=""3d5.(2F).4s""","=""d 3F""","=""4""","=""3d5.(b 2F).4p""","=""t 3F*""","=""4""",9,9,,"=""c88""","=""L562""",
Mn,2,"=""267.2581""","=""0.0006""","=""267.25798""","=""0.00007""","=""1000""","=""1.98e+08""",B+,"=""29889.534""","=""67295.446""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4P).4p""","=""z 5D*""","=""4""",7,9,,"=""T7259""","=""L562""",
Mn,2,"=""267.3095""","=""0.0006""","=""267.31002""","=""0.00014""","=""40""","=""3.5e+06""",C+,"=""33147.71""","=""70546.34""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",11,9,,"=""T7259""","=""L562""",
Mn,2,"=""267.3379""","=""0.0006""","=""267.33791""","=""0.00014""","=""200""","=""1.5e+08""",D,"=""32836.74""","=""70231.468""","=""3d5.(4D).4s""","=""b 5D""","=""1""","=""3d5.(4D).4p""","=""y 5F*""","=""2""",3,5,,"=""c88""","=""L562""",
Mn,2,"=""267.4440""","=""0.0006""","=""267.44397""","=""0.00014""","=""500""","=""3.3e+07""",D,"=""33147.71""","=""70527.61""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(4G).4p""","=""z 3G*""","=""5""",11,11,,"=""c88""","=""L562""",
Mn,2,"=""267.4756""","=""0.0006""","=""267.4756""","=""0.0006""","=""100""","=""2.7e+08""",C,"=""48436.05""","=""85811.53""","=""3d5.(2H).4s""","=""b 3H""","=""6""","=""3d5.(2H).4p""","=""y 3I*""","=""7""",13,15,,"=""c88""","=""L562""",
Mn,2,"=""267.4985""","=""0.0006""","=""267.49823""","=""0.00014""","=""200""","=""9.e+07""",D,"=""32859.15""","=""70231.468""","=""3d5.(4D).4s""","=""b 5D""","=""2""","=""3d5.(4D).4p""","=""y 5F*""","=""2""",5,5,,"=""c88""","=""L562""",
Mn,2,"=""267.5517""","=""0.0018""","=""267.5514""","=""0.0011""","=""80*""","=""2.2e+08""",D,"=""46903.32""","=""84268.21""","=""3d5.(2D).4s""","=""b 1D""","=""2""","=""3d5.(a 2D).4p""","=""z 1P*""","=""1""",5,3,,"=""c88""","=""L562""",
Mn,2,"=""267.5517""","=""0.0018""","=""267.5518""","=""0.0003""","=""80*""","=""1.8e+08""",C,"=""44521.54""","=""81886.37""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4F).4p""","=""x 5F*""","=""5""",9,11,,"=""c88""","=""L562""",
Mn,2,"=""267.7249""","=""0.0006""","=""267.72453""","=""0.00022""","=""100""","=""9.e+07""",D,"=""48333.08""","=""85673.81""","=""3d5.(2H).4s""","=""b 3H""","=""5""","=""3d5.(2H).4p""","=""w 3G*""","=""4""",11,9,,"=""c88""","=""L562""",
Mn,2,"=""267.7851""","=""0.0006""","=""267.7848""","=""0.0003""","=""200""","=""1.2e+08""",D,"=""32818.44""","=""70150.76""","=""3d5.(4D).4s""","=""b 5D""","=""0""","=""3d5.(4D).4p""","=""y 5F*""","=""1""",1,3,,"=""c88""","=""L562""",
Mn,2,"=""267.9166""","=""0.0006""","=""267.91618""","=""0.00022""","=""200""","=""1.1e+08""",D,"=""32836.74""","=""70150.76""","=""3d5.(4D).4s""","=""b 5D""","=""1""","=""3d5.(4D).4p""","=""y 5F*""","=""1""",3,3,,"=""c88""","=""L562""",
Mn,2,"=""267.9947""","=""0.0006""","=""267.9947""","=""0.0006""","=""100""","=""2.3e+08""",C,"=""48333.08""","=""85636.17""","=""3d5.(2H).4s""","=""b 3H""","=""5""","=""3d5.(2H).4p""","=""y 3I*""","=""6""",11,13,,"=""c88""","=""L562""",
Mn,2,"=""268.0338""","=""0.0006""","=""268.03356""","=""0.00014""","=""500""","=""4.1e+07""",C+,"=""33248.66""","=""70546.34""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",9,9,,"=""T7259""","=""L562""",
Mn,2,"=""268.038""","=""0.0015""","=""268.03814""","=""0.00022""","=""40""","=""2.0e+08""",C,"=""52653.327""","=""89950.37""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(a 2G).4p""","=""x 1F*""","=""3""",9,7,,"=""c88""","=""L562""",
Mn,2,"=""268.0681""","=""0.0006""","=""268.0683""","=""0.0004""","=""300""","=""1.4e+08""",C,"=""41182.62""","=""78475.47""","=""3d5.(2I).4s""","=""a 3I""","=""7""","=""3d5.(2I).4p""","=""z 3I*""","=""7""",15,15,,"=""c88""","=""L562""",
Mn,2,"=""268.1252""","=""0.0006""","=""268.1252""","=""0.0004""","=""300""","=""1.21e+08""",C,"=""41190.53""","=""78475.47""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""z 3I*""","=""7""",13,15,,"=""c88""","=""L562""",
Mn,2,"=""268.4539""","=""0.0006""","=""268.45357""","=""0.00014""","=""300""","=""8.e+07""",D,"=""33278.73""","=""70518.06""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""268.513""","=""0.0015""","=""268.51327""","=""0.00022""","=""50""","=""5.2e+05""",D+,"=""30679.51""","=""67910.56""","=""3d6""","=""a 3H""","=""5""","=""3d5.(4G).4p""","=""z 3H*""","=""4""",11,9,,"=""T7259""","=""L562""",
Mn,2,"=""268.5883""","=""0.0006""","=""268.5877""","=""0.0003""","=""100""","=""3.2e+07""",D,"=""30523.71""","=""67744.44""","=""3d6""","=""a 3H""","=""6""","=""3d5.(4G).4p""","=""z 3H*""","=""6""",13,13,,"=""c88""","=""L562""",
Mn,2,"=""268.5983""","=""0.0018""","=""268.5985""","=""0.0004""","=""40*""","=""1.01e+08""",C,"=""51553.11""","=""88772.35""","=""3d5.(2H).4s""","=""a 1H""","=""5""","=""3d5.(a 2G).4p""","=""3G*""","=""5""",11,11,,"=""c88""","=""L562""",
Mn,2,"=""268.7368""","=""0.0018""","=""268.73640""","=""0.00014""","=""30*""","=""1.5e+08""",C,"=""44899.851""","=""82099.99""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(2F).4p""","=""y 3G*""","=""4""",7,9,,"=""c88""","=""L562""",
Mn,2,"=""268.7457""","=""0.0006""","=""268.7461""","=""0.0003""","=""20""","=""1.2e+08""",D,"=""52373.269""","=""89572.06""","=""3d5.(2F).4s""","=""d 3F""","=""3""","=""3d5.(b 2F).4p""","=""t 3F*""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""268.834""","=""0.0015""","=""268.83544""","=""0.00022""","=""5""","=""6.0e+05""",C,"=""30679.51""","=""67865.945""","=""3d6""","=""a 3H""","=""5""","=""3d5.(4G).4p""","=""z 3F*""","=""4""",11,9,,"=""T7259""","=""L562""",
Mn,2,"=""268.9787""","=""0.0006""","=""268.97798""","=""0.00022""","=""100""","=""3.2e+07""",D,"=""30679.51""","=""67846.24""","=""3d6""","=""a 3H""","=""5""","=""3d5.(4G).4p""","=""z 3H*""","=""5""",11,11,,"=""c88""","=""L562""",
Mn,2,"=""269.0978""","=""0.0006""","=""269.0976""","=""0.0003""","=""100""","=""1.5e+08""",C,"=""41190.53""","=""78340.74""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2I).4p""","=""z 3I*""","=""6""",13,13,,"=""c88""","=""L562""",
Mn,2,"=""269.1717""","=""0.0018""","=""269.1715""","=""0.0004""","=""80*""","=""1.1e+08""",D,"=""52379.41""","=""89519.42""","=""3d5.(2F).4s""","=""d 3F""","=""2""","=""3d5.(b 2F).4p""","=""t 3F*""","=""2""",5,5,,"=""c88""","=""L562""",
Mn,2,"=""269.1981""","=""0.0006""","=""269.1980""","=""0.0003""","=""200""","=""9.5e+07""",C,"=""41204.38""","=""78340.74""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2I).4p""","=""z 3I*""","=""6""",11,13,,"=""c88""","=""L562""",
Mn,2,"=""269.2450""","=""0.0006""","=""269.2446""","=""0.0004""","=""100""","=""2.3e+08""",C,"=""48317.83""","=""85447.76""","=""3d5.(2H).4s""","=""b 3H""","=""4""","=""3d5.(2H).4p""","=""y 3I*""","=""5""",9,11,,"=""c88""","=""L562""",
Mn,2,"=""269.3192""","=""0.0006""","=""269.31892""","=""0.00007""","=""500""","=""9.4e+07""",B+,"=""29889.534""","=""67009.217""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4P).4p""","=""z 5D*""","=""3""",7,7,,"=""T7259""","=""L562""",
Mn,2,"=""269.3570""","=""0.0018""","=""269.3565""","=""0.0004""","=""100*""","=""1.54e+07""",C+,"=""30796.06""","=""67910.56""","=""3d6""","=""a 3H""","=""4""","=""3d5.(4G).4p""","=""z 3H*""","=""4""",9,9,,"=""T7259""","=""L562""",
Mn,2,"=""269.4102""","=""0.0018""","=""269.4089""","=""0.0003""","=""100*""","=""1.07e+08""",C,"=""48436.05""","=""85543.34""","=""3d5.(2H).4s""","=""b 3H""","=""6""","=""3d5.(2H).4p""","=""w 3G*""","=""5""",13,11,,"=""c88""","=""L562""",
Mn,2,"=""269.4102""","=""0.0018""","=""269.4112""","=""0.0004""","=""100*""","=""1.08e+08""",C,"=""52653.327""","=""89760.29""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(2H).4p""","=""x 1H*""","=""5""",9,11,,"=""c88""","=""L562""",
Mn,2,"=""269.5365""","=""0.0006""","=""269.53611""","=""0.00007""","=""500""","=""6.8e+07""",B+,"=""29919.444""","=""67009.217""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4P).4p""","=""z 5D*""","=""3""",5,7,,"=""T7259""","=""L562""",
Mn,2,"=""269.8730""","=""0.0006""","=""269.8725""","=""0.0003""","=""10""","=""9.e+07""",D,"=""64456.72""","=""101500.26""","=""3d5.(4G).4p""","=""z 5G*""","=""2""","=""3d5.(4G).5s""","=""e 5G""","=""2""",5,5,,"=""c88""","=""L562""",
Mn,2,"=""269.8989""","=""0.0006""","=""269.89845""","=""0.00007""","=""300""","=""1.3e+08""",D,"=""29889.534""","=""66929.517""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4P).4p""","=""z 5S*""","=""2""",7,5,,"=""c88""","=""L562""",
Mn,2,"=""269.9853""","=""0.0006""","=""269.98434""","=""0.00022""","=""30""","=""9.e+07""",D,"=""64473.421""","=""101501.621""","=""3d5.(4G).4p""","=""z 5G*""","=""3""","=""3d5.(4G).5s""","=""e 5G""","=""3""",7,7,,"=""c88""","=""L562""",
Mn,2,"=""270.1024""","=""0.0006""","=""270.10281""","=""0.00007""","=""300""","=""8.0e+07""",B+,"=""29889.534""","=""66901.494""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d5.(4G).4p""","=""z 5F*""","=""2""",7,5,,"=""T7259""","=""L562""",
Mn,2,"=""270.1170""","=""0.0006""","=""270.11658""","=""0.00007""","=""500""","=""9.e+07""",D,"=""29919.444""","=""66929.517""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4P).4p""","=""z 5S*""","=""2""",5,5,,"=""c88""","=""L562""",
Mn,2,"=""270.1530""","=""0.0006""","=""270.15252""","=""0.00022""","=""20""","=""9.e+07""",D,"=""64494.14""","=""101499.29""","=""3d5.(4G).4p""","=""z 5G*""","=""4""","=""3d5.(4G).5s""","=""e 5G""","=""4""",9,9,,"=""c88""","=""L562""",
Mn,2,"=""270.1698""","=""0.0006""","=""270.1698""","=""0.0003""","=""2000""","=""2.6e+08""",C,"=""27547.26""","=""64550.04""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""z 5G*""","=""6""",13,13,,"=""c88""","=""L562""",
Mn,2,"=""270.2984""","=""0.0006""","=""270.2987""","=""0.0005""","=""30""","=""8.e+07""",D,"=""56883.36""","=""93868.50""","=""3d5.(2S).4s""","=""a 3S""","=""1""","=""3d5.(2S).4p""","=""3P*""","=""1""",3,3,,"=""c88""","=""L562""",
Mn,2,"=""270.322""","=""0.0015""","=""270.32127""","=""0.00006""","=""30""","=""2.84e+07""",B+,"=""29919.444""","=""66901.494""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4G).4p""","=""z 5F*""","=""2""",5,5,,"=""T7259""","=""L562""",
Mn,2,"=""270.3760""","=""0.0006""","=""270.37511""","=""0.00007""","=""50""","=""6.6e+06""",B,"=""29919.444""","=""66894.130""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4G).4p""","=""z 5F*""","=""1""",5,3,,"=""T7259""","=""L562""",
Mn,2,"=""270.398""","=""0.0015""","=""270.3975""","=""0.0004""","=""1000""","=""2.9e+07""",D,"=""27547.26""","=""64518.89""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""z 5G*""","=""5""",13,11,,"=""c88""","=""L562""",
Mn,2,"=""270.4045""","=""0.0006""","=""270.4042""","=""0.0003""","=""20""","=""1.03e+08""",C,"=""64518.89""","=""101489.60""","=""3d5.(4G).4p""","=""z 5G*""","=""5""","=""3d5.(4G).5s""","=""e 5G""","=""5""",11,11,,"=""c88""","=""L562""",
Mn,2,"=""270.5561""","=""0.0006""","=""270.55532""","=""0.00007""","=""200""","=""4.1e+07""",B+,"=""29951.434""","=""66901.494""","=""3d5.(4P).4s""","=""a 5P""","=""1""","=""3d5.(4G).4p""","=""z 5F*""","=""2""",3,5,,"=""T7259""","=""L562""",
