element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
S,3,"=""272.6852""","=""""","=""272.6846""","=""""","=""10""","=""7.48e+07""",D,"=""174037.69""","=""210699.24""","=""3s2.3p.4p""","=""3S""","=""1""","=""3s2.3p.5s""","=""3P*""","=""2""",3,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""273.1103""","=""""","=""273.1105""","=""""","=""11""","=""1.04e+08""",D,"=""170068.73""","=""206673.11""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.4d""","=""3D*""","=""2""",5,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""274.1027""","=""""","=""274.1044""","=""""","=""6""","=""3.67e+07""",D,"=""170068.73""","=""206540.39""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.4d""","=""3D*""","=""1""",5,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""275.6878""","=""""","=""275.6885""","=""""","=""12""","=""1.28e+08""",D,"=""170650.55""","=""206912.65""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.4d""","=""3D*""","=""3""",7,7,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""277.5258""","=""""","=""277.5219""","=""""","=""8*""","=""2.20e+07""",D,"=""170650.55""","=""206673.11""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.4d""","=""3D*""","=""2""",7,5,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""277.5258""","=""""","=""277.5297""","=""""","=""8*""","=""1.26e+07""",D,"=""146737.55""","=""182759.09""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.4p""","=""1S""","=""0""",3,1,,"=""T7942c84""","=""L11011""",
S,3,"=""278.5470""","=""""","=""278.5490""","=""""","=""11""","=""7.01e+07""",D,"=""174037.69""","=""209927.43""","=""3s2.3p.4p""","=""3S""","=""1""","=""3s2.3p.5s""","=""3P*""","=""1""",3,3,,"=""T6066c4,LS""","=""L11011""",
S,3,"=""279.7365""","=""""","=""279.7378""","=""""","=""4""","=""6.93e+07""",E',"=""174037.69""","=""209774.91""","=""3s2.3p.4p""","=""3S""","=""1""","=""3s2.3p.5s""","=""3P*""","=""0""",3,1,,"=""T6066c4,LS""","=""L11011""",
S,2,"=""281.537""","=""0.004""","=""281.5341""","=""0.0007""","=""820""","=""3.05e+05""",D,"=""97890.74""","=""133399.956""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""",4,4,,"=""T3186c85""","=""L7425c196""",
S,2,"=""281.7577""","=""0.0006""","=""281.7569""","=""0.0006""","=""2900""","=""7.46e+06""",D+,"=""97918.82""","=""133399.956""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""",6,4,,"=""T3186c85""","=""L5883""",
