element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
La,1,"=""610.848""","=""610.848+""","=""80""","=""1.36e+07""",B+,"=""7679.939""","=""24046.10""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""611.172""","=""611.171+""","=""45""","=""7.4e+06""",C+,"=""8052.162""","=""24409.68""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""4f.5d.(1G*).6s""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""612.705""","=""612.705+""","=""26""","=""8.9e+06""",C+,"=""8446.044""","=""24762.60""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""613.439""","=""613.438+""","=""50""","=""2.3e+07""",B+,"=""7231.407""","=""23528.45""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""5d2.(3P).6p""","=""4D*""","=""1/2""",2,2,,"=""T9460""","=""L3475""",
La,1,"=""616.570""","=""616.569+""","=""80""","=""1.7e+07""",B,"=""7490.521""","=""23704.81""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""623.351""","=""623.349+""","=""35""","=""7.3e+06""",C+,"=""7490.521""","=""23528.45""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
La,1,"=""623.859""","=""623.857+""","=""18h""","=""5.9e+06""",C+,"=""7679.939""","=""23704.81""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
La,1,"=""624.993""","=""624.991+""","=""720""","=""3.68e+07""",B+,"=""4121.572""","=""20117.38""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4G*""","=""11/2""",10,12,,"=""T9460""","=""L3475""",
La,2,"=""626.230""","=""626.229+""","=""260u""","=""1.14e+06""",B,"=""3250.35""","=""19214.54""","=""5d.6s""","=""a 3D""","=""3""","=""4f.5d""","=""y 3F*""","=""4""",7,9,,"=""T7455""","=""L3475""",
La,1,"=""626.602""","=""626.601+""","=""90""","=""1.62e+07""",B+,"=""9919.821""","=""25874.52""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d2.(1G).6p""","=""*""","=""11/2""",10,12,,"=""T9460""","=""L3475""",
La,1,"=""628.856""","=""628.855+""","=""16""","=""8.0e+06""",C+,"=""9719.439""","=""25616.95""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
La,1,"=""629.357""","=""629.356+""","=""65""","=""4.6e+06""",C+,"=""3494.526""","=""19379.40""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""2D*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
La,1,"=""631.826""","=""631.825+""","=""16""","=""2.5e+06""",C+,"=""8052.162""","=""23874.95""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
La,1,"=""632.591""","=""632.591+""","=""110""","=""4.36e+06""",B+,"=""1053.164""","=""16856.80""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""636.022""","=""636.022+""","=""35""","=""1.11e+07""",C+,"=""9044.214""","=""24762.60""","=""5d2.(3P).6s""","=""2P""","=""1/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",2,4,,"=""T9460""","=""L3475""",
La,2,"=""639.048""","=""639.048+""","=""170""","=""9.0e+05""",B,"=""2591.60""","=""18235.56""","=""5d.6s""","=""a 3D""","=""2""","=""4f.5d""","=""y 3F*""","=""3""",5,7,,"=""T7455""","=""L3475""",
La,1,"=""639.423""","=""639.423+""","=""450""","=""3.01e+07""",B+,"=""3494.526""","=""19129.31""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4G*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
La,1,"=""641.099""","=""641.098+""","=""210""","=""1.71e+07""",B+,"=""3010.002""","=""18603.92""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""644.811""","=""644.810+""","=""21""","=""1.9e+06""",C+,"=""2668.188""","=""18172.35""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""2D*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""645.452""","=""645.450+""","=""90c""","=""7.2e+06""",B+,"=""2668.188""","=""18156.97""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,1,"=""645.599""","=""645.598+""","=""250""","=""9.2e+06""",B+,"=""1053.164""","=""16538.39""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.6s2""","=""2F*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""646.844""","=""646.842+""","=""13h""","=""6.0e+06""",C,"=""9183.797""","=""24639.26""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
La,1,"=""648.555""","=""648.553+""","=""24h""","=""3.3e+06""",C+,"=""8052.162""","=""23466.84""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""4f.5d.(1G*).6s""","=""2G*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
La,1,"=""654.316""","=""654.315+""","=""130""","=""1.18e+07""",B+,"=""2668.188""","=""17947.13""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,1,"=""657.851""","=""657.850+""","=""140""","=""6.4e+06""",B+,"=""0.000""","=""15196.83""","=""5d.6s2""","=""2D""","=""3/2""","=""4f.6s2""","=""2F*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,1,"=""659.346""","=""659.346+""","=""45""","=""4.30e+06""",B+,"=""3010.002""","=""18172.35""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""2D*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
La,1,"=""660.017""","=""660.016+""","=""35""","=""2.45e+06""",B,"=""3010.002""","=""18156.97""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""661.659""","=""661.657+""","=""50""","=""3.47e+06""",B+,"=""3494.526""","=""18603.92""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""665.081""","=""665.080+""","=""70""","=""3.27e+06""",B+,"=""0.000""","=""15031.64""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""666.140""","=""666.139+""","=""80""","=""3.9e+06""",C+,"=""4121.572""","=""19129.31""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4G*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
La,1,"=""669.287""","=""669.288+""","=""40""","=""1.97e+06""",B,"=""3010.002""","=""17947.13""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""670.950""","=""670.948+""","=""180""","=""1.09e+07""",B+,"=""3010.002""","=""17910.17""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""682.378""","=""682.378+""","=""45""","=""5.9e+06""",B+,"=""7011.909""","=""21662.51""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3F).6p""","=""2G*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""691.724""","=""691.726+""","=""21""","=""9.30e+05""",B+,"=""3494.526""","=""17947.13""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
La,1,"=""692.524""","=""692.524+""","=""70""","=""8.7e+06""",B+,"=""7011.909""","=""21447.86""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""693.501""","=""693.500+""","=""45""","=""2.14e+06""",B,"=""3494.526""","=""17910.17""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""702.367""","=""702.369+""","=""75""","=""1.07e+07""",B+,"=""8052.162""","=""22285.77""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3F).6p""","=""2G*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
La,1,"=""704.596""","=""704.596+""","=""110""","=""7.5e+06""",B+,"=""2668.188""","=""16856.80""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
La,1,"=""706.837""","=""706.835+""","=""65""","=""2.77e+06""",B+,"=""1053.164""","=""15196.83""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.6s2""","=""2F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""716.125""","=""716.122+""","=""50""","=""1.22e+07""",B,"=""7011.909""","=""20972.17""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""721.991""","=""721.990+""","=""21""","=""1.22e+06""",B,"=""3010.002""","=""16856.80""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""""","=""723.965+""","=""""","=""8.6e+06""",C+,"=""9719.439""","=""23528.45""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""1/2""",4,2,,"=""T9460""","=""""",
La,1,"=""727.009""","=""727.004+""","=""26""","=""2.8e+06""",C+,"=""7011.909""","=""20763.21""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3F).6p""","=""4F*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""734.534""","=""734.533+""","=""65""","=""1.03e+07""",B+,"=""8052.162""","=""21662.51""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3F).6p""","=""2G*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""737.971""","=""737.966+""","=""50bl""","=""8.6e+06""",B,"=""9919.821""","=""23466.84""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""4f.5d.(1G*).6s""","=""2G*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
La,1,"=""746.308""","=""746.303+""","=""50h""","=""4.7e+06""",C+,"=""8052.162""","=""21447.86""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""749.883""","=""749.878+""","=""50""","=""2.47e+06""",C+,"=""8052.162""","=""21384.00""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3F).6p""","=""4F*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
La,1,"=""766.434""","=""766.433+""","=""21""","=""1.04e+06""",C+,"=""3494.526""","=""16538.39""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""4f.6s2""","=""2F*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""""","=""798.112+""","=""""","=""1.45e+06""",C+,"=""8446.044""","=""20972.17""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""""",
La,1,"=""805.139""","=""805.138+""","=""35hc""","=""1.47e+06""",B,"=""4121.572""","=""16538.39""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""4f.6s2""","=""2F*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
La,1,"=""""","=""808.450+""","=""""","=""2.7e+06""",C+,"=""9919.821""","=""22285.77""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d2.(3F).6p""","=""2G*""","=""9/2""",10,10,,"=""T9460""","=""""",
La,1,"=""808.605""","=""808.613+""","=""75""","=""2.05e+06""",B+,"=""2668.188""","=""15031.64""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d.6s.(3D).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""820.338""","=""820.333+""","=""7h""","=""1.150e+05""",C,"=""3010.002""","=""15196.83""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""4f.6s2""","=""2F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
La,1,"=""831.604""","=""831.605+""","=""13h""","=""8.60e+05""",C+,"=""3010.002""","=""15031.64""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d.6s.(3D).6p""","=""*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
La,1,"=""850.737""","=""850.736+""","=""13h""","=""3.6e+06""",C,"=""8446.044""","=""20197.34""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
La,1,"=""854.346""","=""854.349+""","=""17c*""","=""3.4e+06""",C+,"=""9960.904""","=""21662.51""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""5d2.(3F).6p""","=""2G*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
La,1,"=""""","=""858.809+""","=""""","=""1.26e+07""",C+,"=""18776.62""","=""30417.46&dagger;""","=""5d3""","=""2D2""","=""5/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""862.422""","=""862.426+""","=""7h""","=""3.40e+05""",C,"=""7011.909""","=""18603.92""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
La,1,"=""863.847""","=""863.847+""","=""15""","=""1.36e+06""",C+,"=""8446.044""","=""20018.99""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
La,1,"=""867.211""","=""867.212+""","=""19hw""","=""3.5e+06""",C+,"=""9919.821""","=""21447.86""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
La,1,"=""872.041""","=""872.043+""","=""13h""","=""1.67e+06""",C+,"=""9919.821""","=""21384.00""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d2.(3F).6p""","=""4F*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
La,1,"=""882.582""","=""882.585+""","=""35""","=""3.9e+06""",C+,"=""8052.162""","=""19379.40""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3F).6p""","=""2D*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
La,1,"=""""","=""887.104+""","=""""","=""1.97e+06""",C+,"=""13238.323""","=""24507.87&dagger;""","=""5d3""","=""4F""","=""7/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""5/2""",8,6,,"=""T9460""","=""""",
La,1,"=""""","=""895.776+""","=""""","=""4.5e+06""",B,"=""7011.909""","=""18172.35""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3F).6p""","=""2D*""","=""3/2""",6,4,,"=""T9460""","=""""",
La,1,"=""""","=""896.364+""","=""""","=""3.6e+06""",C,"=""9044.214""","=""20197.34""","=""5d2.(3P).6s""","=""2P""","=""1/2""","=""5d.6s.(1D).6p""","=""*""","=""1/2""",2,2,,"=""T9460""","=""""",
La,1,"=""""","=""907.912+""","=""""","=""6.9e+06""",C+,"=""9960.904""","=""20972.17""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""""",
La,1,"=""""","=""915.166+""","=""""","=""2.60e+05""",C,"=""7679.939""","=""18603.92""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,1,"=""""","=""917.302+""","=""""","=""4.5e+06""",C+,"=""17140.90""","=""28039.45""","=""5d3""","=""2G""","=""9/2""","=""5d.6s.(1D).6p""","=""*""","=""7/2""",10,8,,"=""T9460""","=""""",
La,1,"=""""","=""925.006+""","=""""","=""3.5e+06""",C+,"=""13238.323""","=""24046.10""","=""5d3""","=""4F""","=""7/2""","=""5d2.(3P).6p""","=""4D*""","=""5/2""",8,6,,"=""T9460""","=""""",
La,1,"=""""","=""937.262+""","=""""","=""9.90e+05""",B,"=""7490.521""","=""18156.97""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",4,6,,"=""T9460""","=""""",
La,1,"=""""","=""947.449+""","=""""","=""2.10e+05""",C,"=""8052.162""","=""18603.92""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",8,8,,"=""T9460""","=""""",
La,1,"=""""","=""954.207+""","=""""","=""1.69e+06""",B,"=""7679.939""","=""18156.97""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""""",
La,1,"=""""","=""956.071+""","=""""","=""3.60e+05""",C+,"=""7490.521""","=""17947.13""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",4,6,,"=""T9460""","=""""",
La,1,"=""""","=""963.373+""","=""""","=""1.50e+06""",C,"=""9960.904""","=""20338.25""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""5d2.(3F).6p""","=""4F*""","=""5/2""",8,6,,"=""T9460""","=""""",
La,1,"=""""","=""964.085+""","=""""","=""7.9e+06""",C,"=""17023.36""","=""27393.04""","=""5d3""","=""2G""","=""7/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""""",
La,1,"=""""","=""970.650+""","=""""","=""1.01e+06""",C+,"=""9719.439""","=""20018.99""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d.6s.(1D).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""""",
La,1,"=""""","=""973.709+""","=""""","=""1.25e+06""",C+,"=""7679.939""","=""17947.13""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",6,6,,"=""T9460""","=""""",
La,1,"=""""","=""977.227+""","=""""","=""3.20e+05""",C,"=""7679.939""","=""17910.17""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""""",
La,1,"=""""","=""1000.572+""","=""""","=""7.6e+06""",C+,"=""17140.90""","=""27132.44""","=""5d3""","=""2G""","=""9/2""","=""5d2.(1G).6p""","=""2G*""","=""7/2""",10,8,,"=""T9460""","=""""",
La,1,"=""""","=""1014.126+""","=""""","=""3.40e+05""",C,"=""8052.162""","=""17910.17""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",8,8,,"=""T9460""","=""""",
La,1,"=""""","=""1015.477+""","=""""","=""8.30e+05""",C+,"=""7011.909""","=""16856.80""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""""",
La,1,"=""""","=""1018.463+""","=""""","=""7.7e+06""",C,"=""12430.609""","=""22246.64""","=""5d3""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4D*""","=""1/2""",4,2,,"=""T9460""","=""""",
