element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cr,2,"=""286.709397""","=""0.000007""","=""286.709401""","=""0.000008""","=""1100""","=""1.1e+08""",D,"=""19631.2058""","=""54499.4907""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d4.(5D).4p""","=""z 4D*""","=""3/2""",4,4,,"=""T3683""","=""L18847""",
Cr,2,"=""286.764708""","=""0.000006""","=""286.764712""","=""0.000008""","=""1500""","=""1.1e+08""",D,"=""11961.7464""","=""46823.3062""","=""3d4.(5D).4s""","=""a 6D""","=""1/2""","=""3d4.(5D).4p""","=""z 6F*""","=""1/2""",2,2,,"=""T3683""","=""L18847""",
Cr,2,"=""287.043231""","=""0.000007""","=""287.043231""","=""0.000008""","=""1800""","=""1.3e+08""",D,"=""19797.8594""","=""54625.5946""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d4.(5D).4p""","=""z 4D*""","=""5/2""",6,6,,"=""T3683""","=""L18847""",
Cr,1,"=""287.16322""","=""0.00002""","=""287.163215""","=""0.000013""","=""320""","=""1.2e+07""",D,"=""8095.1842""","=""42908.3681""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""4""",7,9,,"=""T3196""","=""L14866""",
Cr,2,"=""287.381444""","=""0.000007""","=""287.381444""","=""0.000008""","=""770""","=""8.8e+07""",D,"=""19631.2058""","=""54417.9549""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d4.(5D).4p""","=""z 4D*""","=""1/2""",4,2,,"=""T3683""","=""L18847""",
Cr,2,"=""287.844732""","=""0.000008""","=""287.844733""","=""0.000007""","=""180""","=""7.4e+06""",D,"=""12496.4565""","=""47227.2186""","=""3d4.(5D).4s""","=""a 6D""","=""9/2""","=""3d4.(5D).4p""","=""z 6F*""","=""7/2""",10,8,,"=""T3683""","=""L18847""",
Cr,1,"=""287.92720""","=""0.00002""","=""287.927187""","=""0.000011""","=""390""","=""2.1e+07""",D,"=""7927.4410""","=""42648.2577""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""3""",5,7,,"=""T3196""","=""L14866""",
Cr,2,"=""288.086378""","=""0.000007""","=""288.086380""","=""0.000008""","=""950""","=""7.9e+07""",D,"=""19797.8594""","=""54499.4907""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d4.(5D).4p""","=""z 4D*""","=""3/2""",6,4,,"=""T3683""","=""L18847""",
Cr,1,"=""288.69926""","=""0.00002""","=""288.69922""","=""0.00003""","=""370""","=""2.7e+07""",D,"=""7810.7795""","=""42438.751""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""2""",3,5,,"=""T3196""","=""L14866""",
Cr,1,"=""288.92602""","=""0.00002""","=""288.926001""","=""0.000012""","=""850""","=""6.6e+07""",C,"=""8307.5753""","=""42908.3681""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""4""",9,9,,"=""T3196""","=""L14866""",
Cr,1,"=""289.32505""","=""0.00002""","=""289.325039""","=""0.000011""","=""630""","=""5.2e+07""",C,"=""8095.1842""","=""42648.2577""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""3""",7,7,,"=""T3196""","=""L14866""",
Cr,1,"=""289.41701""","=""0.00002""","=""289.416998""","=""0.000012""","=""260""","=""3.3e+07""",D,"=""7750.7465""","=""42292.8417""","=""3d4.4s2""","=""a 5D""","=""0""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""1""",1,3,,"=""T3196""","=""L14866""",
Cr,1,"=""289.67512""","=""0.00006""","=""289.67518""","=""0.00003""","=""380""","=""3.0e+07""",C,"=""7927.4410""","=""42438.751""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""2""",5,5,,"=""T3196""","=""L14866""",
Cr,2,"=""289.853232""","=""0.000007""","=""289.853245""","=""0.000010""","=""570""","=""1.2e+08""",D,"=""31219.3322""","=""65709.4418""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""11/2""",10,12,,"=""T3683""","=""L18847""",
Cr,1,"=""289.92087""","=""0.00002""","=""289.920894""","=""0.000012""","=""110""","=""1.5e+07""",D,"=""7810.7795""","=""42292.8417""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""1""",3,3,,"=""T3196""","=""L14866""",
Cr,1,"=""290.54884""","=""0.00002""","=""290.548841""","=""0.000020""","=""280""","=""1.3e+08""",D,"=""7810.7795""","=""42218.321""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""0""",3,1,,"=""T3196""","=""L14866""",
Cr,1,"=""290.90516""","=""0.00002""","=""290.905144""","=""0.000012""","=""400""","=""6.8e+07""",C,"=""7927.4410""","=""42292.8417""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""1""",5,3,,"=""T3196""","=""L14866""",
Cr,1,"=""291.09013""","=""0.00002""","=""291.09010""","=""0.00003""","=""440""","=""3.4e+07""",D,"=""8095.1842""","=""42438.751""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""2""",7,5,,"=""T3196""","=""L14866""",
Cr,1,"=""291.11455""","=""0.00002""","=""291.114546""","=""0.000011""","=""370""","=""2.6e+07""",D,"=""8307.5753""","=""42648.2577""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""3""",9,7,,"=""T3196""","=""L14866""",
Cr,2,"=""292.181162""","=""0.000007""","=""292.181149""","=""0.000010""","=""290""","=""9.0e+07""",D,"=""31168.5755""","=""65383.9035""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""9/2""",8,10,,"=""T3683""","=""L18847""",
Cr,2,"=""293.084548""","=""0.000009""","=""293.08452""","=""0.00003""","=""160""","=""1.1e+08""",D,"=""29951.8162""","=""64061.688""","=""3d4.(a 3P).4s""","=""b 4P""","=""1/2""","=""3d4.(a 3P).4p""","=""y 4D*""","=""3/2""",2,4,,"=""T3683""","=""L18847""",
Cr,2,"=""293.513439""","=""0.000006""","=""293.513436""","=""0.000011""","=""520""","=""1.8e+08""",D,"=""30864.4328""","=""64924.4609""","=""3d4.(a 3P).4s""","=""b 4P""","=""5/2""","=""3d4.(a 3P).4p""","=""y 4D*""","=""7/2""",6,8,,"=""T3683""","=""L18847""",
Cr,2,"=""295.335255""","=""0.000009""","=""295.335249""","=""0.000014""","=""160""","=""1.8e+08""",D,"=""29951.8162""","=""63801.7500""","=""3d4.(a 3P).4s""","=""b 4P""","=""1/2""","=""3d4.(a 3P).4p""","=""y 4D*""","=""1/2""",2,2,,"=""T3683""","=""L18847""",
Cr,2,"=""296.604129""","=""0.000010""","=""296.604134""","=""0.000011""","=""140""","=""5.4e+07""",D,"=""31219.3322""","=""64924.4609""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(a 3P).4p""","=""y 4D*""","=""7/2""",10,8,,"=""T3683""","=""L18847""",
Cr,1,"=""296.76427""","=""0.00002""","=""296.764225""","=""0.000012""","=""460""","=""3.9e+07""",D,"=""8095.1842""","=""41782.1313""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""4""",7,9,,"=""T3196""","=""L14866""",
Cr,1,"=""297.11080""","=""0.00002""","=""297.110761""","=""0.000013""","=""350""","=""7.1e+07""",C,"=""7927.4410""","=""41575.099""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""3""",5,7,,"=""T3196""","=""L14866""",
Cr,2,"=""297.190112""","=""0.000005""","=""297.190113""","=""0.000012""","=""980""","=""2.0e+08""",D,"=""30391.8311""","=""64030.5053""","=""3d4.(3H).4s""","=""a 4H""","=""13/2""","=""3d4.(3H).4p""","=""z 4H*""","=""13/2""",14,14,,"=""T3683""","=""L18847""",
Cr,1,"=""297.54813""","=""0.00002""","=""297.548100""","=""0.000012""","=""300""","=""8.9e+07""",C,"=""7810.7795""","=""41408.9840""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""2""",3,5,,"=""T3196""","=""L14866""",
Cr,2,"=""297.973600""","=""0.000005""","=""297.973606""","=""0.000012""","=""860""","=""1.8e+08""",D,"=""30298.4679""","=""63848.6962""","=""3d4.(3H).4s""","=""a 4H""","=""11/2""","=""3d4.(3H).4p""","=""z 4H*""","=""11/2""",12,12,,"=""T3683""","=""L18847""",
Cr,1,"=""298.07900""","=""0.00002""","=""298.078995""","=""0.000013""","=""240""","=""5.10e+07""",B,"=""7750.7465""","=""41289.1133""","=""3d4.4s2""","=""a 5D""","=""0""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""1""",1,3,,"=""T4624""","=""L14866""",
Cr,2,"=""298.532043""","=""0.000006""","=""298.532036""","=""0.000011""","=""730""","=""2.2e+08""",D,"=""30218.7787""","=""63706.2511""","=""3d4.(3H).4s""","=""a 4H""","=""9/2""","=""3d4.(3H).4p""","=""z 4H*""","=""9/2""",10,10,,"=""T3683""","=""L18847""",
Cr,1,"=""298.86474""","=""0.00002""","=""298.864712""","=""0.000008""","=""310""","=""5.2e+07""",C,"=""7593.1484""","=""41043.3464""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""3""",5,7,,"=""T3196""","=""L14866""",
Cr,2,"=""298.918973""","=""0.000006""","=""298.918970""","=""0.000012""","=""650""","=""2.2e+08""",D,"=""30156.7340""","=""63600.8606""","=""3d4.(3H).4s""","=""a 4H""","=""7/2""","=""3d4.(3H).4p""","=""z 4H*""","=""7/2""",8,8,,"=""T3683""","=""L18847""",
Cr,1,"=""299.18875""","=""0.00002""","=""299.188747""","=""0.000019""","=""220""","=""3.0e+08""",D,"=""7810.7795""","=""41224.751""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""0""",3,1,,"=""T3196""","=""L14866""",
Cr,1,"=""299.40678""","=""0.00002""","=""299.406767""","=""0.000010""","=""170""","=""2.5e+07""",E,"=""7593.1484""","=""40982.7898""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""2""",5,5,,"=""T3196""","=""L14866""",
Cr,1,"=""299.51018""","=""0.00002""","=""299.510196""","=""0.000008""","=""230""","=""4.3e+07""",D,"=""7593.1484""","=""40971.2599""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""2""",5,5,,"=""T3196""","=""L14866""",
Cr,1,"=""299.65808""","=""0.0003""","=""299.657788""","=""0.000013""","=""250q""","=""2.0e+08""",C,"=""7927.4410""","=""41289.1133""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""1""",5,3,,"=""T3196""","=""L14866""",
Cr,1,"=""299.87845""","=""0.00002""","=""299.878437""","=""0.000009""","=""220""","=""4.07e+07""",B,"=""7593.1484""","=""40930.2744""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""1""",5,3,,"=""T4624""","=""L14866""",
Cr,1,"=""300.0887""","=""0.0004""","=""300.088420""","=""0.000011""","=""5.7""","=""1.6e+08""",C,"=""8095.1842""","=""41408.9840""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""2""",7,5,,"=""T3196""","=""L13897c151""",
Cr,1,"=""300.50613""","=""0.0003""","=""300.505869""","=""0.000014""","=""260q""","=""9.2e+07""",C,"=""8307.5753""","=""41575.099""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5D*""","=""3""",9,7,,"=""T3196""","=""L14866""",
Cr,1,"=""301.37120""","=""0.00002""","=""301.371163""","=""0.000008""","=""260""","=""8.3e+07""",C,"=""7810.7795""","=""40982.7898""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""2""",3,5,,"=""T3196""","=""L14866""",
Cr,1,"=""301.5197""","=""0.002""","=""301.51968""","=""0.00009""","=""50r""","=""1.63e+08""",B,"=""7750.7465""","=""40906.418""","=""3d4.4s2""","=""a 5D""","=""0""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""1""",1,3,,"=""T4624""","=""L808""",
Cr,1,"=""302.06675""","=""0.0002""","=""302.06664""","=""0.00008""","=""180""","=""1.5e+08""",D,"=""7810.7795""","=""40906.418""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""1""",3,3,,"=""T3196""","=""L14866""",
Cr,1,"=""302.1559""","=""0.00010""","=""302.15582""","=""0.00005""","=""23.6""","=""2.91e+08""",B,"=""8307.5753""","=""41393.446""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""5""",9,11,,"=""T4624""","=""L13897c151""",
Cr,1,"=""302.4350""","=""0.0005""","=""302.434830""","=""0.000008""","=""8.9""","=""1.27e+08""",B,"=""7927.4410""","=""40982.7898""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""2""",5,5,,"=""T4624""","=""L13897c151""",
Cr,1,"=""302.91610""","=""0.00002""","=""302.916096""","=""0.000007""","=""130""","=""3.8e+07""",E,"=""7927.4410""","=""40930.2744""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""1""",5,3,,"=""T3196""","=""L14866""",
Cr,1,"=""303.0245""","=""0.0007""","=""303.02444""","=""0.00005""","=""5.9""","=""1.1e+08""",C,"=""8095.1842""","=""41086.218""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""3""",7,7,,"=""T3196""","=""L13897c151""",
Cr,1,"=""303.13515""","=""0.00002""","=""303.13523""","=""0.00009""","=""90""","=""3.1e+07""",E,"=""7927.4410""","=""40906.418""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""1""",5,3,,"=""T3196""","=""L14866""",
Cr,1,"=""303.41875""","=""0.00002""","=""303.418749""","=""0.000005""","=""200""","=""3.5e+07""",D,"=""8095.1842""","=""41043.3464""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""3""",7,7,,"=""T3196""","=""L14866""",
Cr,1,"=""303.70447""","=""0.00002""","=""303.704458""","=""0.000012""","=""300""","=""5.4e+07""",C,"=""8307.5753""","=""41224.7429""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""4""",9,9,,"=""T3196""","=""L14866""",
Cr,1,"=""304.08404""","=""0.00002""","=""304.084074""","=""0.000008""","=""210""","=""7.4e+07""",D,"=""8095.1842""","=""40971.2599""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""2""",7,5,,"=""T3196""","=""L14866""",
Cr,1,"=""305.38779""","=""0.0003""","=""305.387423""","=""0.000006""","=""200q""","=""7.97e+07""",B,"=""8307.5753""","=""41043.3464""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(5D).4s.4p.(1P*)""","=""x 5P*""","=""3""",9,7,,"=""T4624""","=""L14866""",
Cr,2,"=""311.864905""","=""0.000006""","=""311.864901""","=""0.000009""","=""2600""","=""1.7e+08""",D,"=""19528.2293""","=""51584.1004""","=""3d4.(5D).4s""","=""a 4D""","=""1/2""","=""3d4.(5D).4p""","=""z 4F*""","=""3/2""",2,4,,"=""T3683""","=""L18847""",
Cr,2,"=""312.036921""","=""0.000006""","=""312.036919""","=""0.000009""","=""3900""","=""1.5e+08""",D,"=""19631.2058""","=""51669.4060""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d4.(5D).4p""","=""z 4F*""","=""5/2""",4,6,,"=""T3683""","=""L18847""",
Cr,2,"=""312.260154""","=""0.000007""","=""312.260128""","=""0.000013""","=""230""","=""4.4e+07""",D,"=""33694.1421""","=""65709.4418""","=""3d4.(3G).4s""","=""b 4G""","=""11/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""11/2""",12,12,,"=""T3683""","=""L18847""",
Cr,2,"=""312.870011""","=""0.000006""","=""312.870006""","=""0.000009""","=""1100""","=""8.1e+07""",D,"=""19631.2058""","=""51584.1004""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d4.(5D).4p""","=""z 4F*""","=""3/2""",4,4,,"=""T3683""","=""L18847""",
Cr,2,"=""313.668598""","=""0.000006""","=""313.668596""","=""0.000009""","=""1300""","=""6.4e+07""",D,"=""19797.8594""","=""51669.4060""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d4.(5D).4p""","=""z 4F*""","=""5/2""",6,6,,"=""T3683""","=""L18847""",
Cr,1,"=""314.84483""","=""0.00004""","=""314.84487""","=""0.00003""","=""20""","=""5.6e+07""",B,"=""23933.8561""","=""55686.334""","=""3d4.4s2""","=""a 3H""","=""4""","=""3d5.(2I).4p""","=""x 3I*""","=""5""",9,11,,"=""T4913""","=""L14866""",
Cr,1,"=""315.51534""","=""0.00004""","=""315.515386""","=""0.000021""","=""22""","=""5.7e+07""",B,"=""24056.0404""","=""55741.042""","=""3d4.4s2""","=""a 3H""","=""5""","=""3d5.(2I).4p""","=""x 3I*""","=""6""",11,13,,"=""T4913""","=""L14866""",
Cr,1,"=""316.0617""","=""0.0010""","=""316.06112""","=""0.00003""","=""8""","=""2.7e+06""",D,"=""24056.0404""","=""55686.334""","=""3d4.4s2""","=""a 3H""","=""5""","=""3d5.(2I).4p""","=""x 3I*""","=""5""",11,11,,"=""T4913""","=""L808""",
Cr,1,"=""316.37590""","=""0.00003""","=""316.375954""","=""0.000020""","=""25""","=""6.0e+07""",B,"=""24200.1980""","=""55799.017""","=""3d4.4s2""","=""a 3H""","=""6""","=""3d5.(2I).4p""","=""x 3I*""","=""7""",13,15,,"=""T4913""","=""L14866""",
Cr,1,"=""316.9578""","=""0.0010""","=""316.957504""","=""0.000020""","=""8""","=""2.2e+06""",E,"=""24200.1980""","=""55741.042""","=""3d4.4s2""","=""a 3H""","=""6""","=""3d5.(2I).4p""","=""x 3I*""","=""6""",13,13,,"=""T4913""","=""L808""",
Cr,1,"=""323.77223""","=""0.00009""","=""323.77226""","=""0.00005""","=""5""","=""1.3e+08""",D,"=""23933.8561""","=""54810.852""","=""3d4.4s2""","=""a 3H""","=""4""","=""3d5.(4G).5p""","=""v 3H*""","=""4""",9,9,,"=""T1336""","=""L14866""",
Cr,1,"=""323.8088""","=""0.0010""","=""323.8077""","=""0.0003""","=""20""","=""2.0e+07""",D,"=""24056.0404""","=""54929.66""","=""3d4.4s2""","=""a 3H""","=""5""","=""3d5.(4G).5p""","=""v 3H*""","=""5""",11,11,,"=""T1336""","=""L808""",
Cr,1,"=""335.19632""","=""0.00003""","=""335.196317""","=""0.000014""","=""24""","=""1.2e+05""",B,"=""0.0000""","=""29824.6909""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""y 5P*""","=""3""",7,7,,"=""T4913""","=""L14866""",
Cr,1,"=""337.91698""","=""0.00004""","=""337.916991""","=""0.000014""","=""17""","=""9.9e+04""",C+,"=""0.0000""","=""29584.5708""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""y 5P*""","=""2""",7,5,,"=""T4913""","=""L14866""",
Cr,1,"=""357.87038""","=""0.0018""","=""357.868618""","=""0.000021""","=""1380q""","=""1.48e+08""",B,"=""0.0000""","=""27935.2412""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""4""",7,9,,"=""T2887,T3125,T2360""","=""L14866""",
Cr,1,"=""359.35021""","=""0.0017""","=""359.348538""","=""0.000016""","=""1450q""","=""1.50e+08""",B,"=""0.0000""","=""27820.1975""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""3""",7,7,,"=""T2887,T3125,T2360""","=""L14866""",
Cr,1,"=""360.53446""","=""0.0016""","=""360.532884""","=""0.000017""","=""1240q""","=""1.62e+08""",B,"=""0.0000""","=""27728.8110""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""2""",7,5,,"=""T2887,T3125,T2360""","=""L14866""",
Cr,1,"=""361.56452""","=""0.00003""","=""361.564517""","=""0.000017""","=""91""","=""5.1e+04""",C,"=""0.0000""","=""27649.6960""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""z 7D*""","=""4""",7,9,,"=""T3196""","=""L14866""",
Cr,1,"=""363.52785""","=""0.00005""","=""363.527853""","=""0.000019""","=""21""","=""1.5e+04""",C,"=""0.0000""","=""27500.3699""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""z 7D*""","=""3""",7,7,,"=""T3196""","=""L14866""",
Cr,1,"=""363.97956""","=""0.00009""","=""363.97965""","=""0.00008""","=""180""","=""1.8e+08""",D,"=""20519.5515""","=""47985.787""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d5.(4G).4p""","=""u 5F*""","=""5""",13,11,,"=""T1336""","=""L14866""",
Cr,1,"=""373.08019""","=""0.00003""","=""373.080190""","=""0.000015""","=""91""","=""1.6e+05""",C+,"=""0.0000""","=""26796.2691""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).4p""","=""z 5P*""","=""2""",7,5,,"=""T4913""","=""L14866""",
Cr,1,"=""373.20282""","=""0.00003""","=""373.202825""","=""0.000015""","=""140""","=""1.6e+05""",C+,"=""0.0000""","=""26787.4640""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).4p""","=""z 5P*""","=""3""",7,7,,"=""T4913""","=""L14866""",
Cr,1,"=""374.38815""","=""0.00003""","=""374.388144""","=""0.000020""","=""400""","=""7.61e+07""",B,"=""20519.5515""","=""47222.2081""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d4.(3H).4s.4p.(3P*)""","=""x 5G*""","=""6""",13,13,,"=""u10""","=""L14866""",
Cr,1,"=""374.44911""","=""0.00004""","=""374.44912""","=""0.00003""","=""50""","=""5.01e+06""",B,"=""20523.8999""","=""47222.2081""","=""3d5.(4G).4s""","=""a 5G""","=""5""","=""3d4.(3H).4s.4p.(3P*)""","=""x 5G*""","=""6""",11,13,,"=""u10""","=""L14866""",
Cr,1,"=""375.71695""","=""0.00004""","=""375.716951""","=""0.000023""","=""37""","=""6.16e+06""",B,"=""20517.4222""","=""47125.6412""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d4.(3H).4s.4p.(3P*)""","=""x 5G*""","=""3""",5,7,,"=""u10""","=""L14866""",
Cr,1,"=""375.76611""","=""0.00003""","=""375.766107""","=""0.000020""","=""200""","=""4.13e+07""",B,"=""20520.9029""","=""47125.6412""","=""3d5.(4G).4s""","=""a 5G""","=""3""","=""3d4.(3H).4s.4p.(3P*)""","=""x 5G*""","=""3""",7,7,,"=""u10""","=""L14866""",
Cr,1,"=""375.80462""","=""0.00004""","=""375.804616""","=""0.000021""","=""65""","=""1.16e+07""",B,"=""20523.6290""","=""47125.6412""","=""3d5.(4G).4s""","=""a 5G""","=""4""","=""3d4.(3H).4s.4p.(3P*)""","=""x 5G*""","=""3""",9,7,,"=""u10""","=""L14866""",
Cr,1,"=""376.82383""","=""0.00003""","=""376.823828""","=""0.000020""","=""180""","=""5.10e+07""",B,"=""20517.4222""","=""47047.4845""","=""3d5.(4G).4s""","=""a 5G""","=""2""","=""3d4.(3H).4s.4p.(3P*)""","=""x 5G*""","=""2""",5,5,,"=""u10""","=""L14866""",
Cr,1,"=""376.87327""","=""0.00004""","=""376.873275""","=""0.000020""","=""46""","=""1.19e+07""",B,"=""20520.9029""","=""47047.4845""","=""3d5.(4G).4s""","=""a 5G""","=""3""","=""3d4.(3H).4s.4p.(3P*)""","=""x 5G*""","=""2""",7,5,,"=""u10""","=""L14866""",
Cr,1,"=""380.47983""","=""0.00003""","=""380.479845""","=""0.000020""","=""170""","=""6.9e+07""",D,"=""24282.3486""","=""50557.4907""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4D).4p""","=""u 5D*""","=""4""",9,9,,"=""T1426n""","=""L14866""",
Cr,1,"=""384.95334""","=""0.00003""","=""384.953333""","=""0.000011""","=""230""","=""2.3e+06""",E,"=""7927.4410""","=""33897.2506""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""z 3P*""","=""1""",5,3,,"=""T3196""","=""L14866""",
Cr,1,"=""385.22118""","=""0.00003""","=""385.221179""","=""0.000012""","=""220""","=""7.0e+06""",E,"=""7810.7795""","=""33762.5326""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""z 3P*""","=""0""",3,1,,"=""T3196""","=""L14866""",
Cr,1,"=""388.32869""","=""0.00003""","=""388.328670""","=""0.000008""","=""910""","=""3.9e+06""",C,"=""7927.4410""","=""33671.5273""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""3""",5,7,,"=""T3196""","=""L14866""",
Cr,1,"=""388.52137""","=""0.00003""","=""388.521354""","=""0.000009""","=""810""","=""3.9e+06""",C,"=""7810.7795""","=""33542.0985""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""2""",3,5,,"=""T3196""","=""L14866""",
Cr,1,"=""388.67953""","=""0.00003""","=""388.679508""","=""0.000009""","=""740""","=""2.2e+06""",C,"=""8095.1842""","=""33816.0334""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""4""",7,9,,"=""T3196""","=""L14866""",
Cr,1,"=""389.40338""","=""0.00003""","=""389.403367""","=""0.000011""","=""480""","=""3.9e+06""",C,"=""7750.7465""","=""33423.7845""","=""3d4.4s2""","=""a 5D""","=""0""","=""3d4.(5D).4s.4p.(3P*)""","=""z 5D*""","=""1""",1,3,,"=""T3196""","=""L14866""",
