element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Mg,2,"=""924.4266""","=""924.4265""","=""13""","=""3.61e+07""",A+,"=""69804.95""","=""80619.50""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",2,2,,"=""c31,T6870,c23""","=""L7414""",
Mg,1,"=""924.6499""","=""924.6508""","=""12""","=""2.99e+05""",B,"=""46403.065""","=""57214.992""","=""3s.3d""","=""1D""","=""2""","=""3s.6p""","=""1P*""","=""1""",5,3,,"=""T5539""","=""L6095""",
Mg,1,"=""925.5778""","=""925.5778""","=""30""","=""7.95e+06""",B+,"=""46403.065""","=""57204.163""","=""3s.3d""","=""1D""","=""2""","=""3s.5f""","=""1F*""","=""3""",5,7,,"=""T5539""","=""L6095""",
Mg,2,"=""""","=""939.338""","=""""","=""2.30e+05""",B,"=""103689.86""","=""114332.74""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""""",
Mg,2,"=""""","=""939.343""","=""""","=""1.09e+04""",C+,"=""103689.86""","=""114332.68""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
Mg,2,"=""""","=""939.348""","=""""","=""2.18e+05""",B,"=""103689.92""","=""114332.68""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""""",
Mg,1,"=""""","=""941.4943""","=""""","=""5.05e+05""",C,"=""47957.027""","=""58575.527""","=""3s.3d""","=""3D""","=""2""","=""3s.6f""","=""3F*""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""941.4959""","=""""","=""1.42e+04""",E,"=""47957.045""","=""58575.527""","=""3s.3d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""2""",7,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""941.4959""","=""""","=""3.61e+05""",C,"=""47957.045""","=""58575.527""","=""3s.3d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""3""",7,7,,"=""T6298c72,LS""","=""""",
Mg,1,"=""941.4964""","=""941.4943""","=""25*""","=""2.88e+06""",C+,"=""47957.027""","=""58575.527""","=""3s.3d""","=""3D""","=""2""","=""3s.6f""","=""3F*""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""941.4964""","=""941.4959""","=""25*""","=""3.24e+06""",B,"=""47957.045""","=""58575.527""","=""3s.3d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""4""",7,9,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""941.4964""","=""941.4970""","=""25*""","=""2.72e+06""",C+,"=""47957.058""","=""58575.527""","=""3s.3d""","=""3D""","=""1""","=""3s.6f""","=""3F*""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""942.9814""","=""942.9814""","=""17""","=""1.34e+06""",C,"=""47841.119""","=""58442.874""","=""3s.4p""","=""3P*""","=""0""","=""3s.6d""","=""3D""","=""1""",1,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""943.2745""","=""""","=""1.00e+06""",C,"=""47844.414""","=""58442.874""","=""3s.4p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""1""",3,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""943.2764""","=""943.2764""","=""19""","=""1.81e+06""",C+,"=""47844.414""","=""58442.853""","=""3s.4p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""2""",3,5,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""""","=""943.8755""","=""""","=""6.68e+04""",D,"=""47851.162""","=""58442.874""","=""3s.4p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c72,LS""","=""""",
Mg,1,"=""""","=""943.8774""","=""""","=""6.01e+05""",C,"=""47851.162""","=""58442.853""","=""3s.4p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c72,LS""","=""""",
Mg,1,"=""943.8783""","=""943.8783""","=""20""","=""2.41e+06""",C+,"=""47851.162""","=""58442.843""","=""3s.4p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""963.1888""","=""963.1891""","=""12""","=""4.21e+07""",A,"=""93310.59""","=""103689.92""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""7/2""",6,8,,"=""c31,T6870""","=""L7414""",
Mg,2,"=""""","=""963.195""","=""""","=""2.81e+06""",A,"=""93310.59""","=""103689.86""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""5/2""",6,6,,"=""c31,T6870""","=""""",
Mg,2,"=""963.2435""","=""963.2430""","=""11""","=""3.93e+07""",A,"=""93311.11""","=""103689.86""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5f""","=""2F*""","=""5/2""",4,6,,"=""c31,T6870""","=""L7414""",
Mg,1,"=""966.554""","=""966.5479""","=""15""","=""2.44e+05""",C+,"=""49346.729""","=""59689.991""","=""3s.4p""","=""1P*""","=""1""","=""3s.8d""","=""1D""","=""2""",3,5,,"=""T5539""","=""L4832""",
Mg,2,"=""""","=""982.812""","=""""","=""8.08e+05""",B+,"=""105622.34""","=""115794.44""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""""",
Mg,2,"=""""","=""983.525""","=""""","=""1.60e+05""",B,"=""105629.72""","=""115794.44""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
Mg,2,"=""""","=""983.530""","=""""","=""9.63e+05""",B+,"=""105629.72""","=""115794.39""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""""",
Mg,2,"=""""","=""985.665""","=""""","=""7.40e+05""",A,"=""105622.34""","=""115764.99""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""""",
Mg,2,"=""""","=""986.383""","=""""","=""1.47e+06""",A,"=""105629.72""","=""115764.99""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""""",
Mg,1,"=""998.320""","=""998.3188""","=""15""","=""1.57e+05""",E,"=""47841.119""","=""57855.214""","=""3s.4p""","=""3P*""","=""0""","=""3s.7s""","=""3S""","=""1""",1,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""998.6475""","=""998.6474""","=""17""","=""4.70e+05""",D,"=""47844.414""","=""57855.214""","=""3s.4p""","=""3P*""","=""1""","=""3s.7s""","=""3S""","=""1""",3,3,,"=""T6298c72,LS""","=""L6095""",
Mg,1,"=""999.3209""","=""999.3210""","=""18""","=""7.81e+05""",D,"=""47851.162""","=""57855.214""","=""3s.4p""","=""3P*""","=""2""","=""3s.7s""","=""3S""","=""1""",5,3,,"=""T6298c72,LS""","=""L6095""",
Mg,2,"=""""","=""1016.360""","=""""","=""1.18e+04""",C+,"=""103196.75""","=""113033.09""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
Mg,2,"=""""","=""1016.653""","=""""","=""1.02e+04""",C+,"=""103196.75""","=""113030.25""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
