element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Co,2,"=""509.15795""","=""0.00007""","=""509.15801""","=""0.00008""","=""280""","=""2.7e+07""",C+,"=""90464.589""","=""110099.385""","=""3d7.(4F).4d""","=""e 5P""","=""3""","=""3d7.(4F<9/2>).4f""","=""2[9/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.1854""","=""0.0006""","=""509.18518""","=""0.00023""","=""36""","=""2.0e+06""",D,"=""91928.989""","=""111562.737""","=""3d7.(4F).4d""","=""e 5G""","=""2""","=""3d7.(4F<5/2>).4f""","=""2[3/2]*""","=""1""",5,3,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.20486""","=""0.00006""","=""509.2051""","=""0.0003""","=""600""","=""1.9e+07""",C+,"=""92403.200""","=""112036.18""","=""3d7.(4F).4d""","=""e 5D""","=""1""","=""3d7.(4F<3/2>).4f""","=""2[3/2]*""","=""2""",3,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.22289""","=""0.00015""","=""509.22188""","=""0.00010""","=""270bl(Co II)*""","=""5.9e+07""",C+,"=""92317.368""","=""111949.701""","=""3d7.(4F).4d""","=""e 5D""","=""2""","=""3d7.(4F<3/2>).4f""","=""2[7/2]*""","=""3""",5,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.22289""","=""0.00015""","=""509.22679""","=""0.00006""","=""270bl(Co II)*""","=""6.e+06""",D,"=""91918.200""","=""111550.344""","=""3d7.(4F).4d""","=""e 3G""","=""4""","=""3d7.(4F<5/2>).4f""","=""2[7/2]*""","=""3""",9,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.34802""","=""0.00013""","=""509.34839""","=""0.00008""","=""300""","=""5.1e+07""",C+,"=""91928.989""","=""111556.446""","=""3d7.(4F).4d""","=""e 5G""","=""2""","=""3d7.(4F<5/2>).4f""","=""2[5/2]*""","=""2""",5,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.4122""","=""0.0005""","=""509.41213""","=""0.00008""","=""81""","=""1.42e+07""",C+,"=""91918.200""","=""111543.201""","=""3d7.(4F).4d""","=""e 3G""","=""4""","=""3d7.(4F<5/2>).4f""","=""2[9/2]*""","=""4""",9,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.4274""","=""0.0004""","=""509.42872""","=""0.00018""","=""36""","=""2.0e+07""",C+,"=""91932.084""","=""111556.446""","=""3d7.(4F).4d""","=""e 5P""","=""1""","=""3d7.(4F<5/2>).4f""","=""2[5/2]*""","=""2""",3,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.44302""","=""0.00009""","=""509.44222""","=""0.00006""","=""110p""","=""8.e+06""",D,"=""91352.880""","=""110976.722""","=""3d7.(4F).4d""","=""e 5G""","=""4""","=""3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""3""",9,7,,"=""T6999""","=""L9429c118""",
Co,1,"=""""","=""""","=""509.4942""","=""""","=""""","=""4.4e+05""",C,"=""16470.60""","=""36092.44""","=""3p6.3d8.(1D).4s""","=""a 2D""","=""3/2""","=""3p6.3d8.(3F).4p""","=""y 2D*""","=""5/2""",4,6,,"=""T4223""","=""""",
Co,2,"=""509.50686""","=""0.00007""","=""509.50679""","=""0.00013""","=""430bl(Co I)""","=""1.1e+06""",D,"=""91928.989""","=""111550.344""","=""3d7.(4F).4d""","=""e 5G""","=""2""","=""3d7.(4F<5/2>).4f""","=""2[7/2]*""","=""3""",5,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.52688""","=""0.00005""","=""509.52694""","=""0.00005""","=""1400""","=""8.2e+07""",C+,"=""91918.200""","=""111538.779""","=""3d7.(4F).4d""","=""e 3G""","=""4""","=""3d7.(4F<5/2>).4f""","=""2[9/2]*""","=""5""",9,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.68937""","=""0.00006""","=""509.68938""","=""0.00006""","=""350""","=""1.18e+07""",C+,"=""91958.369""","=""111572.695""","=""3d7.(4F).4d""","=""e 5D""","=""3""","=""3d7.(4F<5/2>).4f""","=""2[5/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.70187""","=""0.00006""","=""509.70193""","=""0.00006""","=""380""","=""3.0e+07""",C+,"=""91326.932""","=""110940.775""","=""3d7.(4F).4d""","=""e 3G""","=""5""","=""3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""5""",11,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.7609""","=""0.0006""","=""509.76122""","=""0.00013""","=""56""","=""1.2e+06""",D,"=""91358.992""","=""110970.554""","=""3d7.(4F).4d""","=""f 5F""","=""1""","=""3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""2""",3,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""509.92120""","=""0.00005""","=""509.92115""","=""0.00006""","=""2500""","=""9.3e+07""",C+,"=""91326.932""","=""110932.343""","=""3d7.(4F).4d""","=""e 3G""","=""5""","=""3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""6""",11,13,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.01373""","=""0.00005""","=""510.01420""","=""0.00013""","=""1400bl(Co I)""","=""1.35e+08""",C+,"=""92405.999""","=""112007.833""","=""3d7.(4F).4d""","=""e 5H""","=""3""","=""3d7.(4F<3/2>).4f""","=""2[9/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.03761""","=""0.00014""","=""510.03817""","=""0.00013""","=""170""","=""7.8e+06""",C+,"=""91326.932""","=""110927.845""","=""3d7.(4F).4d""","=""e 3G""","=""5""","=""3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",11,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.07740""","=""0.00006""","=""510.07741""","=""0.00003""","=""600""","=""2.5e+07""",C+,"=""91326.932""","=""110926.337""","=""3d7.(4F).4d""","=""e 3G""","=""5""","=""3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""5""",11,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.13011""","=""0.00009""","=""510.12879""","=""0.00008""","=""290*""","=""1.02e+07""",C+,"=""91408.494""","=""111005.925""","=""3d7.(4F).4d""","=""e 3D""","=""3""","=""3d7.(4P).5p""","=""5D*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.32656""","=""0.00005""","=""510.32660""","=""0.00004""","=""510""","=""6.e+06""",D,"=""91352.880""","=""110942.715""","=""3d7.(4F).4d""","=""e 5G""","=""4""","=""3d7.(4F<7/2>).4f""","=""2[7/2]*""","=""4""",9,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.33412""","=""0.00006""","=""510.33413""","=""0.00006""","=""330""","=""2.4e+07""",C+,"=""91424.773""","=""111014.319""","=""3d7.(4F).4d""","=""e 5P""","=""2""","=""3d7.(4F<7/2>).4f""","=""2[1/2]*""","=""1""",5,3,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.37711""","=""0.00006""","=""510.37714""","=""0.00004""","=""430""","=""1.23e+07""",C+,"=""91352.880""","=""110940.775""","=""3d7.(4F).4d""","=""e 5G""","=""4""","=""3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""5""",9,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.45701""","=""0.00006""","=""510.45696""","=""0.00008""","=""890""","=""8.0e+07""",C+,"=""91958.369""","=""111543.201""","=""3d7.(4F).4d""","=""e 5D""","=""3""","=""3d7.(4F<5/2>).4f""","=""2[9/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.63947""","=""0.00008""","=""510.63945""","=""0.00008""","=""640""","=""1.15e+08""",C+,"=""92403.200""","=""111981.033""","=""3d7.(4F).4d""","=""e 5D""","=""1""","=""3d7.(4F<3/2>).4f""","=""2[5/2]*""","=""2""",3,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.71384""","=""0.00015""","=""510.71247""","=""0.00016""","=""76*""","=""2.6e+05""",D,"=""92405.999""","=""111981.033""","=""3d7.(4F).4d""","=""e 5H""","=""3""","=""3d7.(4F<3/2>).4f""","=""2[5/2]*""","=""2""",7,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.71384""","=""0.00015""","=""510.71427""","=""0.00010""","=""76*""","=""1.9e+07""",C+,"=""91352.880""","=""110927.845""","=""3d7.(4F).4d""","=""e 5G""","=""4""","=""3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",9,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.75364""","=""0.00005""","=""510.75362""","=""0.00003""","=""1400""","=""9.1e+07""",C+,"=""91352.880""","=""110926.337""","=""3d7.(4F).4d""","=""e 5G""","=""4""","=""3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""5""",9,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.80463""","=""0.00006""","=""510.80464""","=""0.00005""","=""470""","=""5.5e+07""",C+,"=""91424.773""","=""110996.275""","=""3d7.(4F).4d""","=""e 5P""","=""2""","=""3d7.(4F<7/2>).4f""","=""2[3/2]*""","=""2""",5,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""510.89012""","=""0.00007""","=""510.89010""","=""0.00006""","=""1000bl(Co I)""","=""8.e+06""",D,"=""91408.494""","=""110976.722""","=""3d7.(4F).4d""","=""e 3D""","=""3""","=""3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""511.05121""","=""0.00007""","=""511.05119""","=""0.00008""","=""210*""","=""2.1e+07""",C+,"=""91408.494""","=""110970.554""","=""3d7.(4F).4d""","=""e 3D""","=""3""","=""3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""2""",7,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""511.31555""","=""0.00006""","=""511.31548""","=""0.00006""","=""420bl(Co I)""","=""2.3e+07""",C+,"=""91424.773""","=""110976.722""","=""3d7.(4F).4d""","=""e 5P""","=""2""","=""3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""3""",5,7,,"=""T6999""","=""L9429c118""",
Co,1,"=""""","=""""","=""511.3220""","=""""","=""""","=""2.4e+05""",C,"=""16778.16""","=""36329.86""","=""3p6.3d8.(1D).4s""","=""a 2D""","=""5/2""","=""3p6.3d8.(3F).4p""","=""y 2F*""","=""5/2""",6,6,,"=""T4223""","=""""",
Co,3,"=""""","=""""","=""511.393""","=""0.005""","=""""","=""1.6e-01""",C,"=""17768.87""","=""37317.85""","=""3d7""","=""a 2G""","=""7/2""","=""3d7""","=""a 2F""","=""7/2""",8,8,M1+E2,"=""u37""","=""""",
Co,2,"=""511.77155""","=""0.00011""","=""511.77155""","=""0.00018""","=""380bl(Co II)""","=""2.7e+07""",C+,"=""92405.999""","=""111940.524""","=""3d7.(4F).4d""","=""e 5H""","=""3""","=""3d7.(4F<3/2>).4f""","=""2[7/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""511.77977""","=""0.00005""","=""511.77952""","=""0.00005""","=""760bl(Co II)""","=""3.2e+07""",C+,"=""91408.494""","=""110942.715""","=""3d7.(4F).4d""","=""e 3D""","=""3""","=""3d7.(4F<7/2>).4f""","=""2[7/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""511.99189""","=""0.00006""","=""511.99193""","=""0.00004""","=""550""","=""4.6e+07""",C+,"=""91408.494""","=""110934.611""","=""3d7.(4F).4d""","=""e 3D""","=""3""","=""3d7.(4F<7/2>).4f""","=""2[7/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""512.16937""","=""0.00007""","=""512.16940""","=""0.00008""","=""180""","=""3.e+04""",E,"=""91408.494""","=""110927.845""","=""3d7.(4F).4d""","=""e 3D""","=""3""","=""3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""512.3745""","=""0.0004""","=""512.37462""","=""0.00011""","=""33""","=""6.e+06""",D,"=""92044.913""","=""111556.446""","=""3d7.(4F).4d""","=""e 3D""","=""2""","=""3d7.(4F<5/2>).4f""","=""2[5/2]*""","=""2""",5,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""512.53509""","=""0.00017""","=""512.53491""","=""0.00008""","=""54""","=""5.2e+06""",D,"=""92044.913""","=""111550.344""","=""3d7.(4F).4d""","=""e 3D""","=""2""","=""3d7.(4F<5/2>).4f""","=""2[7/2]*""","=""3""",5,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""512.92020""","=""0.00005""","=""512.92021""","=""0.00006""","=""5800""","=""1.9e+08""",C+,"=""90667.894""","=""110158.673""","=""3d7.(4F).4d""","=""e 5H""","=""7""","=""3d7.(4F<9/2>).4f""","=""2[15/2]*""","=""8""",15,17,,"=""T6999""","=""L9429c118""",
Co,2,"=""512.99722""","=""0.00005""","=""512.99720""","=""0.00006""","=""960""","=""5.2e+07""",C+,"=""92519.979""","=""112007.833""","=""3d7.(4F).4d""","=""e 3G""","=""3""","=""3d7.(4F<3/2>).4f""","=""2[9/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""513.19939""","=""0.00014""","=""513.19963""","=""0.00008""","=""79""","=""4.3e+07""",C+,"=""90667.894""","=""110148.061""","=""3d7.(4F).4d""","=""e 5H""","=""7""","=""3d7.(4F<9/2>).4f""","=""2[15/2]*""","=""7""",15,15,,"=""T6999""","=""L9429c118""",
Co,3,"=""""","=""""","=""513.468""","=""0.006""","=""""","=""2.8e-03""",D+,"=""1451.33""","=""20921.30""","=""3d7""","=""a 4F""","=""5/2""","=""3d7""","=""a 2P""","=""1/2""",6,2,E2,"=""u37""","=""""",
Co,2,"=""513.56811""","=""0.00005""","=""513.56812""","=""0.00008""","=""2700""","=""1.46e+08""",C+,"=""92120.640""","=""111586.830""","=""3d7.(4F).4d""","=""e 5H""","=""4""","=""3d7.(4F<5/2>).4f""","=""2[11/2]*""","=""5""",9,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""513.6105""","=""0.0003""","=""513.61018""","=""0.00013""","=""210""","=""2.6e+07""",C+,"=""92519.979""","=""111984.575""","=""3d7.(4F).4d""","=""e 3G""","=""3""","=""3d7.(4F<3/2>).4f""","=""2[5/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""514.23417""","=""0.00006""","=""514.23415""","=""0.00005""","=""540""","=""3.7e+07""",C+,"=""90753.266""","=""110194.244""","=""3d7.(4F).4d""","=""f 5F""","=""3""","=""3d7.(4F<9/2>).4f""","=""2[3/2]*""","=""2""",7,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""514.39076""","=""0.00014""","=""514.39071""","=""0.00008""","=""200""","=""2.5e+07""",C+,"=""92120.640""","=""111555.701""","=""3d7.(4F).4d""","=""e 5H""","=""4""","=""3d7.(4F<5/2>).4f""","=""2[7/2]*""","=""4""",9,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""514.45924""","=""0.00023""","=""514.45951""","=""0.00013""","=""28""","=""8.e+06""",D,"=""90697.464""","=""110129.926""","=""3d7.(4F).4d""","=""e 5G""","=""5""","=""3d7.(4F<9/2>).4f""","=""2[7/2]*""","=""4""",11,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""514.5320""","=""0.0003""","=""514.53206""","=""0.00019""","=""230*""","=""4.0e+06""",D,"=""92519.979""","=""111949.701""","=""3d7.(4F).4d""","=""e 3G""","=""3""","=""3d7.(4F<3/2>).4f""","=""2[7/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""514.5320""","=""0.0003""","=""514.53254""","=""0.00008""","=""230*""","=""8.e+05""",D,"=""92120.640""","=""111550.344""","=""3d7.(4F).4d""","=""e 5H""","=""4""","=""3d7.(4F<5/2>).4f""","=""2[7/2]*""","=""3""",9,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""514.56275""","=""0.00005""","=""514.56273""","=""0.00013""","=""1400bl(Co I)""","=""3.0e+06""",D,"=""90667.894""","=""110096.458""","=""3d7.(4F).4d""","=""e 5H""","=""7""","=""3d7.(4F<9/2>).4f""","=""2[13/2]*""","=""7""",15,15,,"=""T6999""","=""L9429c118""",
Co,1,"=""""","=""""","=""514.6161""","=""""","=""""","=""9.2e+03""",D,"=""14036.28""","=""33462.83""","=""3p6.3d7.4s2""","=""a 4P""","=""3/2""","=""3p6.3d7.(4F).4s.4p.(3P*)""","=""z 2D*""","=""5/2""",4,6,,"=""T4223""","=""""",
Co,1,"=""514.674""","=""""","=""514.6749""","=""""","=""35""","=""1.5e+07""",B,"=""28777.27""","=""48201.60""","=""3p6.3d7.(4F).4s.4p.(3P*)""","=""z 4F*""","=""7/2""","=""3p6.3d7.4s.(5F).5s""","=""f 4F""","=""7/2""",8,8,,"=""T4223""","=""L3475""",
Co,2,"=""514.72181""","=""0.00019""","=""514.72177""","=""0.00008""","=""190""","=""7.e+06""",D,"=""92120.640""","=""111543.201""","=""3d7.(4F).4d""","=""e 5H""","=""4""","=""3d7.(4F<5/2>).4f""","=""2[9/2]*""","=""4""",9,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""514.77519""","=""0.00017""","=""514.77520""","=""0.00008""","=""380""","=""4.6e+07""",C+,"=""92519.979""","=""111940.524""","=""3d7.(4F).4d""","=""e 3G""","=""3""","=""3d7.(4F<3/2>).4f""","=""2[7/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,1,"=""""","=""""","=""514.9779""","=""""","=""""","=""2.2e+05""",D,"=""14036.28""","=""33449.18""","=""3p6.3d7.4s2""","=""a 4P""","=""3/2""","=""3p6.3d8.(3F).4p""","=""y 4D*""","=""1/2""",4,2,,"=""T4223""","=""""",
Co,2,"=""515.06022""","=""0.00008""","=""515.05954""","=""0.00016""","=""250bl(Co II)""","=""2.0e+07""",C+,"=""90753.266""","=""110163.09""","=""3d7.(4F).4d""","=""f 5F""","=""3""","=""3d7.(4F<9/2>).4f""","=""2[5/2]*""","=""2""",7,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.06755""","=""0.00006""","=""515.06774""","=""0.00005""","=""490bl(Co II)""","=""6.1e+07""",C+,"=""90753.266""","=""110162.781""","=""3d7.(4F).4d""","=""f 5F""","=""3""","=""3d7.(4F<9/2>).4f""","=""2[5/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.25895""","=""0.00008""","=""515.25890""","=""0.00008""","=""110""","=""5.3e+06""",C+,"=""90667.894""","=""110070.208""","=""3d7.(4F).4d""","=""e 5H""","=""7""","=""3d7.(4F<9/2>).4f""","=""2[11/2]*""","=""6""",15,13,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.26928""","=""0.00007""","=""515.26934""","=""0.00004""","=""230""","=""7.6e+06""",C+,"=""90697.464""","=""110099.385""","=""3d7.(4F).4d""","=""e 5G""","=""5""","=""3d7.(4F<9/2>).4f""","=""2[9/2]*""","=""4""",11,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.27592""","=""0.00012""","=""515.27391""","=""0.00019""","=""98i""","=""3.1e+07""",C+,"=""92639.846""","=""112041.595""","=""3d7.(4F).4d""","=""e 3D""","=""1""","=""3d7.(4F<3/2>).4f""","=""2[3/2]*""","=""1""",3,3,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.41053""","=""0.00006""","=""515.41091""","=""0.00008""","=""940bl(Co I)*""","=""4.0e+07""",C+,"=""90697.464""","=""110094.056""","=""3d7.(4F).4d""","=""e 5G""","=""5""","=""3d7.(4F<9/2>).4f""","=""2[11/2]*""","=""5""",11,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.41053""","=""0.00006""","=""515.41776""","=""0.00024""","=""940bl(Co I)*""","=""4.5e+07""",C+,"=""92639.846""","=""112036.18""","=""3d7.(4F).4d""","=""e 3D""","=""1""","=""3d7.(4F<3/2>).4f""","=""2[3/2]*""","=""2""",3,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.84985""","=""0.00006""","=""515.84962""","=""0.00008""","=""940bl(Co I)""","=""1.7e+06""",D,"=""90697.464""","=""110077.560""","=""3d7.(4F).4d""","=""e 5G""","=""5""","=""3d7.(4F<9/2>).4f""","=""2[9/2]*""","=""5""",11,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.93515""","=""0.00009""","=""515.93476""","=""0.00011""","=""160bl(Co II)""","=""8.e+04""",E,"=""90753.266""","=""110130.164""","=""3d7.(4F).4d""","=""f 5F""","=""3""","=""3d7.(4F<9/2>).4f""","=""2[7/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""515.94109""","=""0.00007""","=""515.94110""","=""0.00019""","=""320bl(Co II)""","=""3.1e+07""",C+,"=""90753.266""","=""110129.926""","=""3d7.(4F).4d""","=""f 5F""","=""3""","=""3d7.(4F<9/2>).4f""","=""2[7/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""516.04538""","=""0.00006""","=""516.04539""","=""0.00008""","=""260""","=""2.6e+07""",C+,"=""90697.464""","=""110070.208""","=""3d7.(4F).4d""","=""e 5G""","=""5""","=""3d7.(4F<9/2>).4f""","=""2[11/2]*""","=""6""",11,13,,"=""T6999""","=""L9429c118""",
Co,2,"=""516.31505""","=""0.00005""","=""516.31500""","=""0.00004""","=""4100""","=""1.6e+08""",C+,"=""91623.455""","=""110986.083""","=""3d7.(4F).4d""","=""e 3H""","=""6""","=""3d7.(4F<7/2>).4f""","=""2[13/2]*""","=""7""",13,15,,"=""T6999""","=""L9429c118""",
Co,2,"=""516.45407""","=""0.00017""","=""516.45413""","=""0.00006""","=""69""","=""1.18e+07""",C+,"=""91623.455""","=""110980.867""","=""3d7.(4F).4d""","=""e 3H""","=""6""","=""3d7.(4F<7/2>).4f""","=""2[13/2]*""","=""6""",13,13,,"=""T6999""","=""L9429c118""",
Co,3,"=""""","=""""","=""516.492""","=""0.005""","=""""","=""6.e-03""",D+,"=""841.36""","=""20197.35""","=""3d7""","=""a 4F""","=""7/2""","=""3d7""","=""a 2P""","=""3/2""",8,4,E2,"=""u37""","=""""",
Co,1,"=""""","=""""","=""516.5142""","=""""","=""""","=""8.2e+04""",C,"=""13795.52""","=""33150.68""","=""3p6.3d7.4s2""","=""a 4P""","=""5/2""","=""3p6.3d8.(3F).4p""","=""y 4D*""","=""3/2""",6,4,,"=""T4223""","=""""",
Co,2,"=""516.75565""","=""0.00009""","=""516.75560""","=""0.00008""","=""120""","=""1.8e+06""",D,"=""90753.266""","=""110099.385""","=""3d7.(4F).4d""","=""f 5F""","=""3""","=""3d7.(4F<9/2>).4f""","=""2[9/2]*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""516.8870""","=""0.0005""","=""516.88738""","=""0.00013""","=""57""","=""3.5e+05""",D,"=""92639.846""","=""111981.033""","=""3d7.(4F).4d""","=""e 3D""","=""1""","=""3d7.(4F<3/2>).4f""","=""2[5/2]*""","=""2""",3,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""516.98649""","=""0.00014""","=""516.98628""","=""0.00016""","=""140""","=""6.0e+07""",C+,"=""92285.510""","=""111622.997""","=""3d7.(4F).4d""","=""e 5D""","=""0""","=""3d7.(4F<5/2>).4f""","=""2[1/2]*""","=""1""",1,3,,"=""T6999""","=""L9429c118""",
Co,2,"=""517.06831""","=""0.00005""","=""517.06829""","=""0.00008""","=""3200""","=""1.29e+08""",C+,"=""91646.447""","=""110980.867""","=""3d7.(4F).4d""","=""e 5H""","=""5""","=""3d7.(4F<7/2>).4f""","=""2[13/2]*""","=""6""",11,13,,"=""T6999""","=""L9429c118""",
Co,2,"=""517.2150""","=""0.0003""","=""517.21497""","=""0.00008""","=""85""","=""7.e+06""",D,"=""91667.338""","=""110996.275""","=""3d7.(4F).4d""","=""e 5G""","=""3""","=""3d7.(4F<7/2>).4f""","=""2[3/2]*""","=""2""",7,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""517.29755""","=""0.00018""","=""517.29756""","=""0.00008""","=""130""","=""2.2e+05""",D,"=""91667.338""","=""110993.189""","=""3d7.(4F).4d""","=""e 5G""","=""3""","=""3d7.(4P).5p""","=""5D*""","=""4""",7,9,,"=""T6999""","=""L9429c118""",
Co,2,"=""517.5268""","=""0.0003""","=""517.52601""","=""0.00008""","=""31""","=""3.1e+06""",D,"=""91623.455""","=""110940.775""","=""3d7.(4F).4d""","=""e 3H""","=""6""","=""3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""5""",13,11,,"=""T6999""","=""L9429c118""",
Co,1,"=""""","=""""","=""517.6075""","=""""","=""""","=""7.9e+05""",C,"=""16778.16""","=""36092.44""","=""3p6.3d8.(1D).4s""","=""a 2D""","=""5/2""","=""3p6.3d8.(3F).4p""","=""y 2D*""","=""5/2""",6,6,,"=""T4223""","=""""",
Co,2,"=""517.69484""","=""0.00016""","=""517.6949""","=""0.0003""","=""1100""","=""6.3e+07""",C+,"=""90697.464""","=""110008.482""","=""3d7.(4F).4d""","=""e 5G""","=""5""","=""3d7.(4F<9/2>).4f""","=""2[13/2]*""","=""6""",11,13,,"=""T6999""","=""L9429c118""",
Co,2,"=""517.73801""","=""0.00008""","=""517.73871""","=""0.00008""","=""260bl(Co I)""","=""1.7e+07""",C+,"=""91667.338""","=""110976.722""","=""3d7.(4F).4d""","=""e 5G""","=""3""","=""3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""3""",7,7,,"=""T6999""","=""L9429c118""",
Co,2,"=""517.75198""","=""0.00006""","=""517.75201""","=""0.00008""","=""680""","=""2.4e+07""",C+,"=""91623.455""","=""110932.343""","=""3d7.(4F).4d""","=""e 3H""","=""6""","=""3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""6""",13,13,,"=""T6999""","=""L9429c118""",
Co,2,"=""517.8394""","=""0.0004""","=""517.83942""","=""0.00019""","=""40""","=""3.6e+06""",D,"=""92317.368""","=""111622.997""","=""3d7.(4F).4d""","=""e 5D""","=""2""","=""3d7.(4F<5/2>).4f""","=""2[1/2]*""","=""1""",5,3,,"=""T6999""","=""L9429c118""",
Co,2,"=""518.14283""","=""0.00006""","=""518.14273""","=""0.00011""","=""440""","=""2.5e+07""",C+,"=""91646.447""","=""110940.775""","=""3d7.(4F).4d""","=""e 5H""","=""5""","=""3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""5""",11,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""518.39786""","=""0.00007""","=""518.39784""","=""0.00008""","=""170""","=""2.7e+07""",C+,"=""92317.368""","=""111602.201""","=""3d7.(4F).4d""","=""e 5D""","=""2""","=""3d7.(4F<5/2>).4f""","=""2[3/2]*""","=""2""",5,5,,"=""T6999""","=""L9429c118""",
Co,2,"=""518.53115""","=""0.00018""","=""518.53075""","=""0.00016""","=""100""","=""8.5e+06""",C+,"=""91646.447""","=""110926.337""","=""3d7.(4F).4d""","=""e 5H""","=""5""","=""3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""5""",11,11,,"=""T6999""","=""L9429c118""",
Co,2,"=""518.60251""","=""0.00018""","=""518.60238""","=""0.00019""","=""44""","=""4.0e+05""",D,"=""92285.510""","=""111562.737""","=""3d7.(4F).4d""","=""e 5D""","=""0""","=""3d7.(4F<5/2>).4f""","=""2[3/2]*""","=""1""",1,3,,"=""T6999""","=""L9429c118""",
